iter	M_lnPC_duod(1)	M_lnFu_duod(1)	M_lnFu_colon(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKc2p(1)	V_lnPC_duod(1)	V_lnFu_duod(1)	V_lnFu_colon(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKc2p(1)	Ve_lnC_central(1)	lnPC_duod(1.1)	lnFu_duod(1.1)	lnFu_colon(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKc2p(1.1)	lnPC_duod(1.1.1)	lnFu_duod(1.1.1)	lnFu_colon(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKc2p(1.1.1)	lnPC_duod(1.1.2)	lnFu_duod(1.1.2)	lnFu_colon(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKc2p(1.1.2)	lnPC_duod(1.1.3)	lnFu_duod(1.1.3)	lnFu_colon(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKc2p(1.1.3)	lnPC_duod(1.1.4)	lnFu_duod(1.1.4)	lnFu_colon(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKc2p(1.1.4)	lnPC_duod(1.1.5)	lnFu_duod(1.1.5)	lnFu_colon(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKc2p(1.1.5)	lnPC_duod(1.1.6)	lnFu_duod(1.1.6)	lnFu_colon(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKc2p(1.1.6)	lnPC_duod(1.2)	lnFu_duod(1.2)	lnFu_colon(1.2)	lnV_central(1.2)	lnVmax_vitro(1.2)	lnKm_vitro(1.2)	lnKc2p(1.2)	lnPC_duod(1.2.1)	lnFu_duod(1.2.1)	lnFu_colon(1.2.1)	lnV_central(1.2.1)	lnVmax_vitro(1.2.1)	lnKm_vitro(1.2.1)	lnKc2p(1.2.1)	lnPC_duod(1.2.2)	lnFu_duod(1.2.2)	lnFu_colon(1.2.2)	lnV_central(1.2.2)	lnVmax_vitro(1.2.2)	lnKm_vitro(1.2.2)	lnKc2p(1.2.2)	lnPC_duod(1.2.3)	lnFu_duod(1.2.3)	lnFu_colon(1.2.3)	lnV_central(1.2.3)	lnVmax_vitro(1.2.3)	lnKm_vitro(1.2.3)	lnKc2p(1.2.3)	lnPC_duod(1.2.4)	lnFu_duod(1.2.4)	lnFu_colon(1.2.4)	lnV_central(1.2.4)	lnVmax_vitro(1.2.4)	lnKm_vitro(1.2.4)	lnKc2p(1.2.4)	lnPC_duod(1.2.5)	lnFu_duod(1.2.5)	lnFu_colon(1.2.5)	lnV_central(1.2.5)	lnVmax_vitro(1.2.5)	lnKm_vitro(1.2.5)	lnKc2p(1.2.5)	lnPC_duod(1.2.6)	lnFu_duod(1.2.6)	lnFu_colon(1.2.6)	lnV_central(1.2.6)	lnVmax_vitro(1.2.6)	lnKm_vitro(1.2.6)	lnKc2p(1.2.6)	LnPrior	LnData	LnPosterior
63000	1.02108	-6.44965	-3.34661	-1.96542	2.12702	6.38788	0.459273	0.13459	0.486699	0.173457	0.527717	0.130502	0.116567	0.278401	0.499998	1.05561	-6.42003	-3.10768	-2.15089	2.24634	6.60165	0.508436	1.24712	-6.56727	-3.24971	-1.57068	1.74382	6.32625	0.833531	0.681794	-5.77952	-3.29513	-0.689334	1.59506	6.64401	0.966325	0.841367	-6.8659	-3.42348	-1.83717	2.28754	6.519	0.912974	0.916614	-6.47218	-2.95966	-1.09004	1.80117	6.36153	0.446453	0.525123	-6.35353	-2.80712	-2.23596	1.87855	6.48622	1.14503	0.916992	-6.23002	-2.17827	-2.10722	1.97158	6.17931	1.40426	0.744875	-5.87741	-3.18014	-2.03842	1.54685	6.47098	0.36865	1.11752	-6.38031	-2.77435	-2.21942	1.91597	6.42693	0.534731	1.17198	-6.14463	-3.60072	-1.77595	1.97854	6.60953	0.399237	1.35413	-6.01292	-2.82889	-1.48326	1.49883	5.99559	-0.475519	0.732578	-6.05364	-4.35256	-0.962415	1.27664	5.87456	-0.104673	0.423504	-6.15699	-3.09026	-2.11918	2.03573	5.94451	0.765109	0.500574	-6.8171	-2.96081	-0.94285	1.47732	6.37475	1.13861	-4.184039e+01	-1.082650e+04	-1.086834e+04
63100	0.353682	-6.87905	-1.75557	-1.58945	1.5664	6.1041	1.48725	1.17087	0.198492	0.197992	0.17177	0.0619063	0.210674	0.134026	0.499973	0.601796	-6.30912	-1.51293	-1.61161	1.49173	6.18194	1.40494	1.04151	-6.32221	-0.894026	-1.32216	1.42036	5.81966	0.763547	0.142457	-6.63594	-1.81531	-1.57414	1.19555	5.66626	1.09716	0.83702	-6.88372	-1.28243	-1.38232	1.28858	5.84932	1.29846	0.762313	-6.63972	-1.77359	-1.88676	1.29531	6.37855	1.25704	1.05293	-6.32495	-0.90543	-1.59798	1.24724	5.61457	1.47877	1.19989	-6.69437	-1.04487	-2.16207	1.41156	6.52766	0.7099	0.471958	-6.80943	-2.40932	-1.93216	1.6835	5.8265	1.28788	0.722883	-6.69881	-2.34046	-1.75865	1.56022	6.15438	1.06126	1.22644	-6.41279	-2.27558	-2.07253	1.47289	6.50392	1.10504	1.442	-6.09974	-2.2076	-2.03475	1.4904	5.90964	1.60021	1.15836	-6.70873	-1.92762	-1.17932	1.64283	5.35647	0.547639	1.11401	-6.88502	-2.18385	-1.75144	1.46378	5.60729	1.49272	2.21578	-6.7249	-2.95726	-1.68765	1.77999	5.96412	1.12348	-2.745932e+01	-1.082705e+04	-1.085450e+04
63200	1.07494	-5.49288	-1.0188	-2.18171	0.700885	5.35463	0.413132	0.140123	0.214653	0.122966	0.0679745	0.0548033	0.438649	0.399196	0.499929	1.62663	-5.59949	-0.233847	-2.28225	0.329556	5.43126	-0.021888	1.39777	-5.12712	-0.17865	-2.15778	0.265376	5.43838	0.125514	1.4857	-5.84328	-0.392975	-2.168	0.270918	5.90801	0.555487	1.42407	-5.2884	-0.297168	-2.1763	0.30459	5.67447	0.229073	1.038	-5.13799	-1.01077	-2.27606	0.0149048	5.98603	0.577217	1.93807	-5.46192	-0.0640522	-2.0455	0.284274	5.45825	0.326444	1.93684	-5.48572	-0.0256374	-2.28936	0.1659	6.55755	-0.126341	1.07853	-6.22006	-0.656211	-2.06418	0.732349	5.30343	0.393587	1.43406	-5.94152	-0.573578	-1.90027	1.38686	6.20085	0.0875264	1.82861	-6.31631	-0.943431	-1.89922	1.00386	5.31533	0.897223	1.46793	-6.50089	-1.11181	-1.48649	0.865465	6.13787	-0.0209512	0.761523	-6.23354	-0.581509	-2.074	0.960982	5.81844	1.36794	1.4947	-5.44154	-1.12715	-2.10878	0.280894	6.12058	0.422527	1.17118	-5.20104	-0.692035	-2.23122	0.818613	5.33375	0.447501	-2.646968e+01	-1.082798e+04	-1.085445e+04
63300	1.3448	-6.45389	-1.7337	-1.89618	2.11094	5.32243	1.10598	0.091105	0.126407	0.161444	0.105799	0.267083	0.102607	0.31323	0.499942	1.73764	-6.27198	-1.39993	-1.81634	1.73045	5.41809	0.688558	2.06427	-5.99468	-1.98949	-1.88475	1.38128	5.5681	0.0967035	1.44016	-6.15207	-1.30583	-1.20021	2.12657	5.44388	0.954482	1.81758	-6.74156	-1.67059	-1.81556	1.80123	5.72813	0.775219	1.10491	-6.00623	-1.97866	-2.16919	1.94781	5.5022	0.230507	1.64318	-6.31438	-0.647505	-1.38549	0.59548	5.59759	0.790941	1.97163	-6.38039	-0.939225	-1.51183	1.19645	5.5317	0.461561	1.03585	-6.65442	-1.79136	-1.21655	1.63269	5.61666	0.889295	1.27627	-6.31849	-1.64261	-1.71473	0.88152	5.58734	0.387963	1.3647	-6.26899	-1.56462	-1.31781	2.10333	5.53396	0.830946	1.3336	-6.79925	-2.16377	-1.60213	1.55488	5.88026	0.92512	1.19969	-6.83579	-1.41719	-1.01861	1.469	6.66176	-0.0272283	1.10704	-6.72037	-2.15508	-1.30691	0.885486	5.61481	1.30444	1.00535	-6.3582	-2.04826	-1.52431	0.305254	6.10784	1.59956	-3.233709e+01	-1.082770e+04	-1.086003e+04
63400	1.56978	-5.31509	-1.83001	-2.11431	0.910447	6.59962	0.916008	0.177707	0.0808534	0.233442	0.139857	0.227803	0.161301	0.177647	0.499893	2.12775	-5.53149	-2.45338	-2.08884	1.24905	6.47717	0.937486	2.23395	-5.2733	-2.13075	-1.70054	1.53447	6.13703	0.386313	2.26911	-5.90887	-1.95735	-2.2076	0.525152	6.23496	1.23719	1.79265	-5.16458	-2.50814	-2.11528	1.50056	6.59282	0.77917	1.73247	-5.65265	-2.26405	-1.56537	1.05644	6.41736	1.16654	1.98031	-5.31978	-2.69061	-1.85119	1.53387	6.49442	1.13088	1.56968	-5.33393	-2.9459	-1.28637	1.28877	6.46582	0.909239	1.84487	-5.08726	-1.99416	-2.21342	0.421538	5.82321	1.25134	2.03187	-4.94878	-1.67201	-1.94246	0.29716	5.86598	0.909843	1.396	-4.84068	-1.98579	-1.51631	0.134311	5.86876	1.57548	1.41216	-4.63162	-1.95403	-2.07084	0.589659	5.73271	0.910326	1.30146	-5.18625	-1.5395	-2.06544	0.369815	5.75985	1.00586	2.06645	-4.9273	-1.89979	-1.84466	0.576171	5.83795	1.39384	2.23306	-5.02555	-2.41755	-2.24789	0.203563	5.55649	1.02121	-1.474508e+01	-1.082876e+04	-1.084351e+04
63500	2.20549	-6.04177	-0.935479	-1.87072	1.92609	5.62143	0.644367	0.0645767	0.163642	0.0998251	0.141528	0.198952	0.124069	0.0838814	0.499996	2.24981	-6.26258	-1.17982	-1.5823	1.51644	6.23135	0.631557	2.23924	-6.19855	-0.960666	-1.41082	0.959228	6.0451	0.995122	2.24129	-6.26257	-1.13402	-1.62657	1.30665	6.0586	0.649321	2.10654	-6.23401	-1.01034	-1.49867	1.73063	5.89304	-0.0935356	2.17438	-6.36549	-1.09241	-1.65504	1.57763	6.06356	0.291691	2.04735	-6.74891	-1.22776	-1.9424	1.18719	5.94135	0.360967	2.08256	-6.77429	-1.41358	-1.9155	1.473	6.21836	0.640169	2.25391	-6.05451	-0.70815	-1.63251	2.07309	5.35481	0.575279	2.13858	-5.85666	-0.464643	-1.32978	1.69444	5.32826	0.82419	2.12416	-6.48172	-1.29594	-1.38058	1.70053	5.50112	0.806639	2.02917	-5.97064	-1.02939	-1.09691	1.96643	5.9836	0.504483	1.84557	-6.73482	-0.545529	-1.63632	2.04363	5.88293	0.347072	1.97689	-6.03252	-0.711808	-2.27199	1.85249	5.42407	0.463756	1.9725	-5.74732	-0.780234	-1.71067	2.09352	5.47829	0.12165	1.314882e+00	-1.082655e+04	-1.082523e+04
63600	0.978553	-6.73031	-0.258073	-2.18421	1.39293	6.35473	0.977899	0.116183	0.110083	0.135034	0.539203	0.119314	0.28972	0.567136	0.499955	1.13209	-6.77767	-0.984755	-2.05806	1.52998	6.33594	1.47268	0.84663	-6.3282	-1.24776	-1.63165	1.82103	5.98535	1.01873	0.900543	-6.75221	-0.812175	-1.93903	1.48301	6.60135	1.31277	0.731468	-6.78095	-0.678854	-1.93018	2.1857	5.4908	1.1837	1.28393	-6.47095	-1.18103	-1.18944	1.01694	6.40947	0.153156	1.09906	-6.89943	-1.8009	-2.24184	1.78765	6.49568	0.161864	0.971464	-6.22984	-0.864832	-1.6346	1.29309	6.18635	1.25943	0.853521	-6.58918	-0.0182201	-1.85888	0.872466	5.52629	0.0927714	1.72063	-6.44523	-0.431217	-2.25248	1.14218	6.04201	0.150063	0.492495	-6.22955	-0.359732	-0.188312	0.729291	5.77564	0.700284	0.70345	-6.33429	-0.241393	-1.50545	0.885339	5.84482	-0.688018	0.663983	-6.66516	-0.160916	-2.25706	0.510293	5.55012	0.338593	0.22196	-6.33934	-0.378093	-1.25819	1.20613	5.38605	-0.0704774	1.56786	-6.7268	-0.213554	-1.35596	0.315767	5.7903	1.04605	-3.513421e+01	-1.082742e+04	-1.086255e+04
63700	0.496401	-6.12404	-0.519689	-0.734693	-0.197054	5.97261	0.71968	0.0439036	0.0896341	0.427764	0.0818252	0.0564956	0.157715	0.0402019	0.499973	0.555319	-6.3277	-0.953244	-1.19111	-0.421965	6.22943	0.539586	0.351188	-6.12419	-0.213941	-1.33088	-0.300579	6.52921	0.205151	0.61035	-6.03926	-0.214233	-1.64093	-0.403988	5.83179	0.636503	0.840589	-6.22477	-0.573649	-1.31625	-0.259637	6.52443	0.356421	0.444974	-6.63618	-0.970368	-1.25414	-0.0769452	5.89085	0.57756	0.423261	-5.97171	-1.86869	-0.623242	-0.465781	6.34945	0.274153	0.102682	-6.43851	-0.343291	-2.02981	-0.514339	5.7103	0.142038	0.683121	-6.04411	-0.90968	-0.672499	0.395339	6.61769	0.916206	0.519336	-5.61856	-0.693806	-0.700485	0.565948	6.6349	0.978748	0.586656	-6.26613	-0.847525	-0.594724	0.264741	5.97341	0.856138	0.53356	-6.32892	-1.13269	-0.728474	0.543023	5.78742	0.918972	0.759498	-5.48275	-0.777268	-0.837761	0.622429	6.62814	0.96492	0.924881	-5.82823	-2.74274	-0.84239	0.932428	6.35548	0.937578	0.658484	-6.18717	-1.21764	-0.624232	0.571255	6.46239	1.20167	-2.023625e+01	-1.082705e+04	-1.084729e+04
63800	0.157735	-5.9974	-0.0754816	-1.52482	-0.356838	5.84685	0.736552	0.231821	0.146259	0.357428	0.118632	0.144841	0.357215	0.167951	0.499957	0.669393	-5.95561	-0.2698	-1.37933	-0.573737	5.53559	1.52224	0.785658	-5.55532	-0.661142	-1.48902	-0.542042	5.85384	1.13021	1.15644	-5.87628	-0.947474	-1.05828	-0.88427	5.46178	1.49988	0.865555	-5.67744	-0.388366	-1.7758	0.469196	5.69648	1.25224	0.924315	-5.83794	-0.890842	-1.07987	-1.15457	6.3827	1.09308	1.19305	-6.42209	-1.04301	-1.27072	-1.12541	5.88882	1.30073	0.106353	-6.08561	-0.112594	-1.36316	-0.592291	6.45861	1.5302	0.267169	-6.11362	-0.00519443	-0.597462	-0.435352	5.66868	0.833473	0.968659	-5.88514	-0.828557	-0.574869	0.051412	5.80445	0.329647	0.322247	-6.15263	-0.38076	-0.748426	-0.622537	5.66774	0.474026	0.337408	-5.84725	-0.161148	-0.735938	-0.225785	5.47927	0.694242	1.17455	-5.50218	-1.12938	-1.11429	-0.536193	5.91092	0.901873	0.557641	-6.28883	-0.822084	-0.904458	-0.172601	5.76366	0.969883	0.262917	-6.19854	-0.726058	-0.294864	-0.0295676	6.52668	1.56246	-3.358450e+01	-1.082739e+04	-1.086097e+04
63900	1.94482	-6.70195	-1.04271	-1.05725	-0.104435	6.6745	1.10522	0.137935	0.42117	0.659772	0.964228	0.116398	0.161516	0.212296	0.499969	1.83722	-6.62455	-0.849261	-1.54956	-0.836183	6.58961	0.70525	1.5239	-6.30653	-1.83913	-1.72571	-1.53166	6.36516	1.00752	1.42444	-6.89727	-0.747803	-1.85581	-0.970233	6.61233	0.80297	1.76678	-6.19318	-1.66173	-1.20726	-0.727167	6.23367	0.265762	2.13161	-5.79465	-0.768699	-0.714719	-0.967905	6.64791	1.01186	0.960109	-6.89108	-1.22105	-1.47488	-0.688761	6.595	0.697344	1.84235	-6.73858	-1.34099	-2.15	-1.18789	6.60876	0.854029	1.63835	-6.81981	-1.48789	-1.02541	-0.143976	5.80644	1.05117	1.53434	-6.61638	-1.94421	-0.511852	-0.283786	5.54362	0.931501	1.49509	-5.25056	-0.274174	-0.542744	-0.92811	6.05387	1.34393	2.29037	-5.52266	-0.668526	-0.0654521	-0.282415	6.42008	0.406454	1.51858	-6.47983	-1.55582	-1.55503	-0.591303	5.87418	1.01914	1.92258	-6.03117	-1.23062	-1.0719	0.464787	6.55829	1.31524	1.53949	-6.64913	-1.00606	-1.85815	-0.569668	6.16461	0.601345	-5.586435e+01	-1.082714e+04	-1.088300e+04
64000	2.05508	-6.24774	-0.996497	-1.26918	0.402812	5.71897	0.588341	0.219479	0.124087	0.0511564	0.363095	0.182229	0.112481	0.135506	0.499978	1.88191	-6.52079	-1.23938	-0.975796	-0.0547609	5.69427	0.270585	1.06228	-6.13915	-1.62148	-0.282108	0.313229	5.39716	0.477118	1.70601	-6.17526	-1.72757	-0.879301	-0.185732	5.61945	0.0895509	2.08037	-6.42221	-1.14012	-1.03317	0.412286	5.90795	0.34255	1.98136	-6.06463	-1.0067	-0.667312	-0.149052	6.02905	0.329838	1.58502	-6.0117	-1.4318	-0.318704	-1.02205	5.78545	-0.038814	1.47622	-6.14959	-1.16651	-1.20664	-0.475244	5.88019	-0.349557	1.94282	-6.35432	-0.82883	-1.68239	-0.469938	6.56937	1.0303	2.16639	-6.36639	-1.25723	-1.41628	-0.843836	6.48092	1.31346	1.41411	-6.51737	-0.682163	-1.99654	-1.01485	6.44479	0.86809	1.17384	-6.41255	-0.831685	-2.1846	-1.08432	6.23491	1.06467	1.99508	-6.14614	-0.559066	-1.4792	-0.219928	6.29642	0.813576	1.91887	-6.12585	-0.894845	-1.22337	-0.640195	6.45457	1.206	2.12752	-6.67298	-0.695656	-1.32935	-0.176614	6.21955	0.934115	-2.547595e+01	-1.082693e+04	-1.085240e+04
64100	2.2006	-5.90221	-1.72275	-1.41932	-1.8562	6.05317	-0.0898858	0.292784	0.124976	0.10865	0.214504	0.216641	0.100562	0.235856	0.499834	2.01296	-6.47641	-1.30011	-1.37891	-2.12014	5.92368	-0.358847	1.95167	-6.5084	-1.34292	-1.34592	-1.97372	6.0328	-0.0315224	1.84831	-6.64388	-1.59869	-0.907908	-2.18968	5.56288	0.0804019	2.03959	-6.15595	-1.1074	-1.54735	-1.55295	5.47448	0.69485	1.64126	-6.54904	-1.17751	-1.24992	-1.86111	5.71119	0.31063	1.95357	-6.47712	-1.34521	-1.28115	-2.10497	5.78669	-0.218216	2.26497	-6.35999	-1.58496	-1.00971	-1.76877	6.39529	-0.570501	1.64787	-6.12704	-1.66932	-1.15628	-1.96527	5.6747	-0.35606	1.73975	-6.0403	-1.0865	-1.59926	-1.88746	5.29875	0.673558	2.17122	-5.65377	-1.90181	-0.483521	-2.08983	6.33385	0.882262	1.68857	-5.89947	-0.921462	-1.10159	-2.02366	6.32007	-0.595588	1.48303	-6.15738	-1.52972	-1.94237	-1.87425	5.63916	-0.271876	1.77684	-5.88953	-1.69128	-1.53608	-2.00011	6.02154	-0.506094	2.1773	-6.04942	-1.83856	-1.01766	-1.98715	 5.72	-0.209309	-2.669433e+01	-1.083002e+04	-1.085672e+04
64200	2.05411	-5.57879	-2.46375	-1.489	-1.70423	6.64911	0.298958	0.22121	0.0647663	0.142775	0.0684401	0.270172	0.261704	0.138755	0.499925	1.69694	-5.34654	-1.48335	-1.33653	-1.28958	6.22382	0.512734	2.18164	-5.29886	-1.01474	-1.70286	-1.44427	5.74891	0.215294	1.86087	-5.35281	-1.37535	-1.47981	-1.06466	5.65297	-0.0788287	1.85789	-5.35592	-1.16977	-1.25571	-1.80724	5.67636	0.183777	1.88067	-5.43701	-0.997179	-1.66727	-1.07704	5.80506	0.804366	1.51474	-5.54796	-2.39049	-1.59056	-1.43967	5.73089	0.739997	1.63433	-5.15977	-1.32212	-1.44874	-1.07035	6.33081	0.690886	1.89824	-5.91645	-2.32985	-1.38419	-1.07492	5.3072	-0.333108	1.49447	-5.38039	-2.49535	-1.43375	-0.76566	6.08874	-0.448726	1.95467	-6.17176	-2.4924	-1.71842	-0.805375	6.21382	0.979124	1.63242	-6.06667	-2.52136	-1.50647	-0.242051	5.67281	-0.150651	2.0638	-5.59475	-2.92758	-1.37675	-1.76205	5.67111	-0.159766	1.64536	-5.61525	-2.17172	-1.29592	-0.865524	6.12504	-0.315553	2.20475	-5.89113	-2.19752	-1.45851	-1.30241	5.52679	0.10025	-3.331291e+01	-1.082807e+04	-1.086138e+04
64300	0.200771	-6.23905	-1.49606	-2.24646	-1.64379	6.57671	-0.548904	0.797781	0.0752351	0.0939965	0.506776	0.12618	0.609598	0.34495	0.499974	0.460433	-6.09369	-1.45631	-2.21198	-1.88762	6.46818	0.0145159	1.67837	-5.76112	-1.97066	-1.35546	-1.40628	5.80244	0.318627	0.591739	-5.9815	-1.52922	-1.82668	-1.77412	6.2406	0.142544	0.0857022	-6.02545	-0.920725	-1.97374	-1.83774	6.54857	-0.122476	1.24733	-6.11091	-1.6744	-1.61855	-1.58917	6.53752	-0.0293183	0.847842	-5.9038	-2.10338	-1.56174	-2.21935	6.212	-0.275824	1.10979	-6.10907	-1.49565	-1.73503	-1.4303	6.31256	0.203636	1.0342	-6.29493	-1.18889	-2.07306	-1.89149	6.3702	-0.0456274	1.20082	-6.04486	-1.45111	-1.35438	-1.76545	6.61773	-0.579324	0.851785	-6.28591	-0.670147	-1.8339	-1.41829	6.16511	-0.019317	0.721439	-5.43636	-1.52304	-1.56025	-1.39513	5.67901	1.2314	1.98251	-5.95012	-0.610989	-2.17471	-1.2265	5.4408	0.743019	0.279164	-5.91516	-0.689107	-1.71827	-1.72031	5.49392	-0.649804	1.79059	-5.88989	-1.02239	-1.52482	-1.57902	6.55705	-0.140136	-4.872403e+01	-1.082702e+04	-1.087574e+04
64400	0.21025	-5.48447	-0.128822	-1.14022	-1.24228	5.65159	0.308038	0.186952	0.0549314	0.169658	0.149761	0.0586086	0.16266	0.244518	0.499969	0.161209	-5.87093	-0.601278	-1.04804	-1.19258	5.71094	0.316861	0.123021	-5.98618	-0.84232	-0.966919	-1.49341	5.37259	-0.190208	0.533851	-5.8931	-1.14245	-0.676171	-1.56391	5.54228	0.0672207	0.220088	-5.70795	-0.344621	-1.13267	-1.44598	5.46129	1.02988	0.346489	-5.95533	-0.105362	-1.08917	-1.43779	5.33449	1.11499	0.175536	-5.96373	-1.28431	-1.30667	-1.11087	6.10516	0.177348	0.196338	-6.44382	-0.0965514	-1.03681	-0.989761	5.85883	0.675032	0.58382	-5.75563	-0.617622	-1.36535	-1.4514	5.78821	0.933194	0.872812	-5.77986	-0.793589	-1.87442	-1.51085	6.03871	0.75561	0.310394	-5.76747	-0.905787	-1.15187	-1.26851	5.56302	0.963043	1.06384	-5.88278	-0.836311	-1.37691	-1.45302	5.53426	1.48826	0.969292	-5.77476	-0.147162	-1.41018	-1.36935	5.87517	0.937324	0.183452	-5.62282	-0.158801	-1.88423	-1.47223	6.41731	1.35535	0.639131	-5.78621	-0.791994	-0.810891	-1.56043	6.32275	0.454777	-1.438901e+01	-1.082713e+04	-1.084151e+04
64500	2.1049	-5.73798	-0.326455	-1.15519	-1.73664	6.04762	0.221454	0.516724	0.240278	0.111975	0.0849593	0.277682	0.226021	0.0675715	0.499985	1.22538	-6.48483	-0.0641494	-0.142178	-2.27886	6.16849	0.425613	1.15277	-6.71586	-0.152651	-0.486444	-2.07453	6.4359	0.468855	2.17497	-6.16844	-0.514437	-0.19652	-1.66742	5.52333	0.227814	1.18333	-5.56895	-0.461846	-0.2606	-1.82134	6.48892	0.307742	0.141596	-5.91721	-0.587335	-0.220867	-1.7496	6.09008	0.431013	1.08509	-6.77906	-0.170837	-0.36432	-0.718414	6.10782	0.427799	1.68645	-6.70902	-0.366626	-0.168139	-1.24585	5.84313	0.943397	1.23614	-6.63587	-0.28849	-1.12581	-1.8773	5.53962	0.261834	0.144742	-6.55784	-0.488272	-1.57423	-1.25167	5.44621	0.541877	1.06477	-6.49142	-0.599689	-0.735941	-2.28328	5.98547	-0.0436522	1.27607	-6.4086	-0.439638	-0.344304	-1.67921	6.09233	0.145709	1.94381	-6.72167	-0.562024	-1.36585	-1.64811	5.37174	0.280251	1.1303	-6.8523	-0.174621	-0.512676	-1.35664	5.32259	-0.213649	0.317615	-5.57894	-0.364214	-1.28996	-0.627408	5.7457	0.155436	-4.138362e+01	-1.082678e+04	-1.086816e+04
64600	1.32087	-6.55194	-0.944659	-0.12493	-1.74852	6.21533	-0.0237486	0.122767	0.114919	0.301321	0.157022	0.102969	0.0597043	0.340548	0.499966	1.74651	-6.72354	-1.44705	-0.143476	-1.11744	6.58698	0.0152069	2.11387	-6.81139	-1.41784	-0.487407	-0.623466	6.39328	-0.243223	1.73886	-6.7608	-2.08844	-0.599894	-1.58486	6.61904	0.27902	1.0671	-5.80552	-1.12052	-0.68423	-1.08254	6.58667	0.411268	2.17223	-6.64166	-1.5626	-0.451148	-1.3672	6.40595	-0.223727	1.79746	-6.82094	-1.83	-0.159031	-1.03759	6.23449	0.419339	1.52059	-6.87842	-1.45039	-0.51153	-1.45336	6.51647	1.31735	1.12387	-6.5901	-1.68098	-0.265765	-1.88725	6.2458	1.19212	1.17832	-6.77697	-1.385	-0.432664	-1.86219	6.15235	1.23911	0.700404	-6.69774	-1.84037	-0.50426	-2.27994	6.61309	1.26644	1.21195	-6.76418	-1.9565	-0.475025	-1.66452	6.38279	0.269926	1.43548	-6.09342	-1.33286	-1.08348	-2.06428	6.27533	1.04942	0.662488	-6.81403	-0.707378	-1.03254	-1.81168	5.89514	0.334784	1.42648	-6.53702	-1.23078	-0.761859	-2.10593	6.21248	0.202544	-2.582030e+01	-1.082719e+04	-1.085301e+04
64700	2.12247	-6.39063	-0.675715	-1.81389	-1.00425	6.25164	0.375373	0.174959	0.259622	0.491986	0.184352	0.317171	0.325966	0.0668255	0.499998	2.17482	-6.46058	-0.842977	-2.26828	-1.14869	5.92496	0.449483	2.27556	-6.12773	-1.49213	-2.22969	-0.890879	5.75568	0.688348	1.8988	-5.48774	-0.881857	-1.4477	-0.859117	5.96514	0.753179	1.29241	-6.03196	-0.361147	-1.84407	-0.193992	6.42225	0.382574	2.26993	-6.30001	-1.54321	-2.21342	-1.20433	6.40775	0.667134	1.81716	-5.96763	-0.958866	-1.86749	-1.23178	6.65012	0.504352	2.25218	-6.45958	-1.70478	-1.90349	-0.117507	5.9727	0.148412	1.74743	-6.00734	-0.923676	-1.8013	-0.861176	6.27251	0.419032	1.73176	-5.96154	-2.14614	-1.64123	-0.259853	5.91719	0.787712	1.90695	-5.85479	-1.12795	-1.61016	-0.864063	6.2819	0.584903	0.965416	-5.72454	-1.06939	-2.07882	-0.621654	6.13076	0.125282	1.79433	-5.81805	-1.6172	-2.22068	-0.672596	6.23957	0.511551	2.21336	-5.64141	-1.18664	-2.09993	-0.5522	5.99099	0.784472	1.56669	-5.41132	-1.07828	-2.0943	-0.932207	6.0226	0.253894	-3.499231e+01	-1.082651e+04	-1.086150e+04
