iter	M_lnPC_stom(1)	M_lnPC_jeju(1)	M_lnPC_colon(1)	M_lnFu_jeju(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKmet(1)	M_lnKc2p(1)	M_lnKp2c(1)	V_lnPC_stom(1)	V_lnPC_jeju(1)	V_lnPC_colon(1)	V_lnFu_jeju(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKmet(1)	V_lnKc2p(1)	V_lnKp2c(1)	Ve_lnC_central(1)	lnPC_stom(1.1)	lnPC_jeju(1.1)	lnPC_colon(1.1)	lnFu_jeju(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKmet(1.1)	lnKc2p(1.1)	lnKp2c(1.1)	lnPC_stom(1.1.1)	lnPC_jeju(1.1.1)	lnPC_colon(1.1.1)	lnFu_jeju(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKmet(1.1.1)	lnKc2p(1.1.1)	lnKp2c(1.1.1)	lnPC_stom(1.1.2)	lnPC_jeju(1.1.2)	lnPC_colon(1.1.2)	lnFu_jeju(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKmet(1.1.2)	lnKc2p(1.1.2)	lnKp2c(1.1.2)	lnPC_stom(1.1.3)	lnPC_jeju(1.1.3)	lnPC_colon(1.1.3)	lnFu_jeju(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKmet(1.1.3)	lnKc2p(1.1.3)	lnKp2c(1.1.3)	lnPC_stom(1.1.4)	lnPC_jeju(1.1.4)	lnPC_colon(1.1.4)	lnFu_jeju(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKmet(1.1.4)	lnKc2p(1.1.4)	lnKp2c(1.1.4)	lnPC_stom(1.1.5)	lnPC_jeju(1.1.5)	lnPC_colon(1.1.5)	lnFu_jeju(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKmet(1.1.5)	lnKc2p(1.1.5)	lnKp2c(1.1.5)	lnPC_stom(1.1.6)	lnPC_jeju(1.1.6)	lnPC_colon(1.1.6)	lnFu_jeju(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKmet(1.1.6)	lnKc2p(1.1.6)	lnKp2c(1.1.6)	lnPC_stom(1.1.7)	lnPC_jeju(1.1.7)	lnPC_colon(1.1.7)	lnFu_jeju(1.1.7)	lnV_central(1.1.7)	lnVmax_vitro(1.1.7)	lnKm_vitro(1.1.7)	lnKmet(1.1.7)	lnKc2p(1.1.7)	lnKp2c(1.1.7)	lnPC_stom(1.1.8)	lnPC_jeju(1.1.8)	lnPC_colon(1.1.8)	lnFu_jeju(1.1.8)	lnV_central(1.1.8)	lnVmax_vitro(1.1.8)	lnKm_vitro(1.1.8)	lnKmet(1.1.8)	lnKc2p(1.1.8)	lnKp2c(1.1.8)	lnPC_stom(1.1.9)	lnPC_jeju(1.1.9)	lnPC_colon(1.1.9)	lnFu_jeju(1.1.9)	lnV_central(1.1.9)	lnVmax_vitro(1.1.9)	lnKm_vitro(1.1.9)	lnKmet(1.1.9)	lnKc2p(1.1.9)	lnKp2c(1.1.9)	lnPC_stom(1.1.10)	lnPC_jeju(1.1.10)	lnPC_colon(1.1.10)	lnFu_jeju(1.1.10)	lnV_central(1.1.10)	lnVmax_vitro(1.1.10)	lnKm_vitro(1.1.10)	lnKmet(1.1.10)	lnKc2p(1.1.10)	lnKp2c(1.1.10)	lnPC_stom(1.1.11)	lnPC_jeju(1.1.11)	lnPC_colon(1.1.11)	lnFu_jeju(1.1.11)	lnV_central(1.1.11)	lnVmax_vitro(1.1.11)	lnKm_vitro(1.1.11)	lnKmet(1.1.11)	lnKc2p(1.1.11)	lnKp2c(1.1.11)	lnPC_stom(1.1.12)	lnPC_jeju(1.1.12)	lnPC_colon(1.1.12)	lnFu_jeju(1.1.12)	lnV_central(1.1.12)	lnVmax_vitro(1.1.12)	lnKm_vitro(1.1.12)	lnKmet(1.1.12)	lnKc2p(1.1.12)	lnKp2c(1.1.12)	LnPrior	LnData	LnPosterior
47900	-0.492967	-1.19326	-1.82966	-0.175573	1.30063	-1.2413	5.34432	-3.72251	1.56203	1.06569	0.219539	0.0545037	0.276807	0.124736	0.281607	0.0944891	0.0615738	0.106833	0.16085	0.284463	0.0219341	-0.0243462	-1.33393	-2.2493	-0.0144779	1.4193	-1.00364	5.18479	-3.79025	2.15397	1.08034	0.200562	-1.42064	-1.93409	-0.869037	1.3145	-1.0771	5.17881	-3.1429	2.22848	0.870664	0.639002	-1.51107	-1.73707	-0.291478	1.89122	-1.25712	5.30612	-3.68786	2.19035	1.65419	-0.126741	-1.14904	-1.94355	-0.401908	0.701916	-1.02605	4.88659	-3.92816	2.15501	0.302071	0.386228	-1.51041	-1.64451	-0.398823	1.50211	-0.895121	5.03914	-3.86078	2.25992	1.86471	1.00468	-1.26228	-1.814	-0.128806	1.23286	-1.05369	5.08463	-3.99638	1.64943	0.763511	-0.219941	-1.45014	-1.62917	-0.345422	0.737037	-1.01326	4.85802	-3.99449	1.99071	0.423391	-0.147971	-1.10214	-1.70489	-0.498302	1.92346	-1.13899	5.21508	-3.61441	2.25086	1.92409	0.487171	-1.67296	-1.96309	-0.500825	1.73685	-0.655709	5.21981	-3.96959	1.22807	1.1012	-0.531887	-1.22673	-1.76787	-0.141181	1.96636	-1.10908	4.98953	-3.51193	2.07384	1.764	-0.7181	-1.3527	-1.61092	-0.209614	2.07998	-1.00134	5.21411	-3.64457	1.94711	1.70414	0.0445515	-0.891838	-2.02009	-0.276689	1.47155	-1.02447	5.4519	-3.62125	1.97807	0.780891	-0.429805	-1.2217	-1.83027	-0.202871	0.525744	-1.13955	5.20938	-3.66361	2.27867	0.121857	-1.909884e+01	5.542074e+01	3.632190e+01
48000	-0.189833	-2.263	-1.31234	-0.104743	1.88555	-1.13035	5.61292	-2.87764	1.9881	1.68922	0.124273	0.0888913	0.0481182	0.13555	0.757917	0.0643253	0.386894	0.0849828	0.271201	0.726286	0.0306251	-0.6249	-1.86955	-1.40342	-0.0739971	1.8727	-0.991222	5.0672	-2.84956	2.06458	1.39866	-1.20837	-1.85986	-1.6222	-0.188837	1.56161	-0.770801	6.25003	-2.28682	1.97237	0.954779	-0.283643	-2.04287	-1.24138	-0.424461	2.23804	-1.23186	5.29702	-2.99326	2.02125	2.12115	-0.727919	-1.70226	-1.05917	-0.0127799	0.247902	-1.16295	4.65083	-2.81677	2.24665	0.29157	-1.0126	-1.76317	-1.27648	-0.994735	2.08906	-0.917542	4.7219	-2.62776	1.90726	2.29069	-0.762125	-1.52634	-0.984799	-0.161024	1.08939	-0.892867	5.13814	-2.87491	1.98857	0.824737	-0.54414	-1.51333	-1.4481	-0.114254	1.19673	-1.14948	5.19696	-2.74691	1.71168	0.478836	-0.816989	-1.51107	-1.35569	-0.552094	1.75352	-0.804023	5.06524	-3.04343	1.81882	1.35328	-0.857834	-1.62921	-1.66755	-0.168386	2.01526	-1.57437	5.19203	-2.56341	2.13548	2.158	-0.454945	-1.80609	-1.5482	-0.244024	1.62148	-0.906257	4.63856	-3.08584	2.16533	1.78651	-0.29486	-1.66583	-1.36324	-0.264633	2.07597	-0.667443	5.2526	-3.2131	2.13534	2.09865	-0.65375	-1.95596	-1.23539	-0.409099	1.50343	-0.739034	5.01263	-2.28978	2.25827	1.44202	-0.628926	-1.47198	-1.41346	-0.510225	0.199683	-1.10635	4.70681	-2.79905	2.09643	-0.348885	-3.488786e+01	5.438767e+01	1.949981e+01
48100	-0.751405	-2.11974	-1.82439	-0.361572	1.94644	-0.655877	5.04407	-2.34434	1.92392	1.73865	0.323815	0.188663	0.171421	0.143067	0.789939	0.115068	0.0954999	0.0544588	0.267415	0.877763	0.0209981	-1.92102	-2.08663	-1.1523	-0.0717556	2.16193	-1.11568	4.95232	-2.82624	1.86755	1.91753	-1.00081	-2.01284	-1.20363	-0.203394	0.96549	-1.30035	5.09304	-2.662	2.29615	0.824066	-1.42945	-2.27896	-0.978528	-0.538529	1.95659	-0.748705	5.42316	-2.82254	1.65303	1.48154	-1.5875	-1.63688	-1.47337	-0.172474	0.281102	-0.862858	4.93957	-2.75216	2.17547	0.0216468	-1.26774	-1.82253	-1.31564	-0.170232	2.01494	-1.4142	4.78535	-2.86371	1.23642	1.8874	-1.21488	-1.62605	-1.46501	-0.0597462	1.40951	-0.743313	5.3575	-3.17582	1.87548	1.34618	-1.14917	-1.44055	-0.727985	-0.456065	0.6889	-0.867411	5.06144	-2.96315	2.24056	0.543018	-1.95339	-2.16834	-0.749096	-0.330473	2.15718	-1.07888	4.80604	-2.98666	1.14985	2.14532	-1.41948	-1.72642	-2.14857	-0.274992	1.94401	-0.957107	5.52205	-2.94882	2.04746	2.29426	-2.01794	-2.08366	-1.15829	-0.0499961	1.74297	-1.00494	4.65294	-2.7908	1.7916	1.77084	-0.990482	-2.09745	-0.599026	-0.113066	2.12508	-0.901388	5.0079	-2.75419	1.87312	2.15705	-1.87738	-1.66052	-0.929311	-0.173382	1.28281	-0.734366	5.34142	-2.69317	2.05383	1.08817	-2.17466	-1.50496	-0.958525	-0.0148568	0.403655	-1.47636	4.97244	-2.91573	2.17949	-0.00511517	-4.608754e+01	6.118302e+01	1.509549e+01
48200	-0.884052	-2.03636	-1.30645	-0.189432	2.24351	-2.23327	5.13643	-2.43419	1.81263	2.12197	0.134449	0.114817	0.154674	0.0759341	0.339351	0.165004	0.263362	0.65858	0.125979	1.02827	0.0331244	-1.02514	-1.67155	-1.04037	-0.139894	1.82321	-1.26932	4.74639	-3.24022	2.22626	2.09974	-1.15318	-1.96831	-0.948655	-0.413185	1.55082	-1.32169	4.90056	-3.22703	2.17013	1.51076	-0.468582	-1.89562	-0.936415	-0.428125	1.98148	-0.795569	5.22565	-3.84329	1.99597	2.06544	-0.778739	-1.78357	-0.900951	-0.0680037	0.370168	-0.739449	4.90235	-3.21556	2.17882	0.359403	-1.11367	-1.76096	-0.990165	-0.16735	1.68657	-1.11862	4.97218	-3.96989	2.10988	2.27163	-1.31942	-1.69893	-1.5012	-0.292141	1.89997	-0.982626	5.30301	-2.22498	1.80333	1.52122	-0.919048	-1.60849	-0.94736	-0.246974	0.936138	-1.191	4.89315	-2.87306	2.05482	0.617427	-0.944809	-2.00813	-1.27579	-0.298373	1.63907	-1.34205	4.66541	-2.16481	1.98032	1.69064	-1.22298	-1.50016	-1.39608	-0.26869	1.84615	-0.857643	5.48877	-3.41698	1.76159	1.61802	-0.692683	-1.51617	-0.768956	-0.130627	2.11836	-0.997138	5.0355	-3.18304	2.1333	2.24165	-0.458897	-1.56184	-0.983773	-0.0861726	2.2738	-0.94455	5.37459	-2.99476	1.83028	2.03402	-1.08883	-1.53758	-0.509042	-0.0364543	1.35318	-1.36835	4.74928	-3.71355	2.12249	1.10594	-1.02818	-1.07252	-1.43957	-0.133876	0.454918	-1.10124	5.56407	-2.32633	2.23969	-0.226817	-4.053214e+01	4.707799e+01	6.545854e+00
48300	-0.613416	-1.95057	-1.32563	-0.481727	1.83198	-1.46478	4.96191	-2.24194	2.23185	0.304206	0.224745	0.14844	0.196513	0.107246	0.60195	0.0721321	0.245072	0.0764791	0.192802	1.44066	0.0201213	-0.909638	-1.7865	-1.6771	-0.492755	 1.84	-1.14712	4.93764	-2.39988	2.16169	1.64078	-1.65461	-1.70571	-1.54322	-0.378001	1.36162	-1.04952	5.57938	-2.77936	2.15022	0.938765	-1.24362	-1.86898	-1.17678	-0.576561	2.0413	-1.05736	5.33482	-2.50546	2.1277	1.876	-0.291396	-1.17417	-1.30007	-0.665298	0.466871	-1.03794	4.6194	-2.63943	2.21633	0.143924	-0.95304	-1.74793	-1.83154	-0.331316	1.96805	-1.40623	5.15715	-2.12851	2.18242	2.23188	-0.665446	-1.54323	-1.78948	-0.702659	1.72236	-0.86167	4.89965	-2.38362	1.88314	1.5583	-1.27291	-1.40633	-1.32336	-0.32918	1.21269	-1.01631	5.27546	-2.30014	1.81582	0.447051	-1.44812	-1.54276	-1.56074	-0.271031	2.02693	-0.969774	5.59766	-2.34373	2.13522	1.93789	-1.31351	-1.61739	-1.11048	-0.335794	1.74362	-1.42074	5.12051	-2.39042	1.96448	1.48829	-1.15983	-1.62881	-1.2687	-0.0484694	2.2469	-1.063	5.29981	-2.40013	2.08496	1.99234	-1.13449	-1.72446	-2.0817	-0.137156	2.24302	-0.942496	5.18171	-2.92028	2.05294	2.171	-1.22326	-1.57278	-1.48191	-0.260206	1.3689	-1.28382	4.84608	-2.62554	1.96829	0.912064	-0.41989	-1.2542	-2.09765	-0.233622	0.784909	-1.12993	5.55113	-1.9669	2.00809	-0.1507	-3.931569e+01	5.577837e+01	1.646267e+01
48400	-1.29816	-1.81614	-2.06339	-0.0295403	1.2924	-1.39769	4.672	-2.1668	2.03074	2.04106	0.193253	0.103624	0.160818	0.0530976	0.434437	0.051881	0.246423	0.290963	0.113929	1.61202	0.0197235	-0.876755	-1.83911	-1.98426	-0.198072	1.76074	-1.2235	4.78988	-2.27958	1.77133	1.50046	-1.33975	-2.0629	-1.78129	-0.364467	1.33911	-1.39692	5.0158	-2.49388	1.79768	0.799155	-0.741168	-1.98426	-2.26927	-0.754849	2.18696	-1.15643	4.91509	-3.14679	2.01783	2.094	-0.0793431	-1.48664	-1.97999	-0.0863274	0.657188	-1.27176	4.82571	-1.82429	1.83123	-0.0651018	-1.01182	-2.19908	-2.13624	-0.0924318	1.90889	-1.18585	4.93499	-2.76771	1.53981	2.25877	-0.371752	-1.56629	-1.30975	-0.00850021	1.08086	-1.17165	5.13602	-2.27307	1.67259	0.439348	-1.0705	-1.74382	-2.1954	-0.183154	0.80015	-1.0347	4.86687	-2.76664	1.61701	0.306679	-0.135228	-1.41522	-2.00112	-0.489481	2.14698	-1.00069	 5.37	-2.51963	1.41015	1.35199	-0.994867	-1.89039	-1.74541	-0.2178	2.19602	-1.26732	5.11562	-2.85925	1.04379	1.72997	-0.987013	-2.04808	-1.89555	-0.220906	1.77978	-0.984192	4.64515	-2.51762	1.70967	1.48766	-1.24099	-1.3455	-2.05528	-0.241609	2.25917	-1.20996	5.20811	-2.82155	2.00161	1.80647	-0.528593	-1.80358	-1.87608	-0.116427	1.1599	-1.54911	4.74009	-1.99389	1.97964	0.6176	-0.917475	-1.33504	-2.20363	-0.222561	0.386451	-1.70115	4.70743	-3.08482	2.22728	-0.248881	-4.268626e+01	5.200526e+01	9.319000e+00
48500	-0.471101	-2.05311	-2.05748	-0.236713	1.39371	-1.26805	5.16176	-2.85725	1.04813	1.17046	0.0483695	0.254218	0.118694	0.165428	0.489529	0.0916315	0.151694	0.464314	0.113771	0.315441	0.0285986	-0.198774	-2.07626	-1.95913	-0.0317968	1.85889	-1.1083	5.06544	-3.06408	1.83031	1.25277	-0.420869	-1.9211	-1.92291	-0.298733	1.23506	-1.21731	5.08702	-3.55213	2.11558	0.986297	-0.306204	-2.11215	-1.83509	-0.83899	2.14249	-1.31037	4.66786	-3.29101	1.74284	1.5905	-0.0375868	-1.5129	-1.78949	-0.29814	0.653427	-1.22689	4.64288	-2.41554	2.05201	0.3892	-0.12487	-2.0474	-1.7209	-0.116868	2.08119	-1.00766	5.39384	-2.49177	1.87125	2.29649	-0.133465	-1.42115	-2.00034	-0.0765261	1.69133	-1.27466	5.10536	-3.55858	1.65726	1.33585	-0.0126825	-1.70024	-1.47344	-0.313878	1.23616	-0.679045	5.29516	-2.75074	2.07793	1.17864	-0.187385	-1.55674	-1.86972	-0.402771	2.04268	-1.30396	4.85975	-3.19077	1.74456	1.71574	-0.146099	-1.79849	-1.33951	-0.221535	1.74648	-1.20782	4.95145	-3.20203	1.68256	1.61631	0.237997	-1.24859	-1.81826	-0.0136336	2.1812	-1.37169	4.82671	-3.68126	1.11419	1.04196	-0.337182	-1.68283	-2.1521	-0.0516007	2.17913	-1.04049	5.06204	-3.47678	1.48284	1.8699	0.150351	-1.6738	-1.95436	-0.0591854	1.19329	-1.01055	5.05707	-2.60509	2.16786	1.06084	-0.296296	-1.75055	-2.03472	-0.0984724	0.566566	-0.847767	5.17821	-3.40226	1.81432	0.0287658	-3.076139e+01	4.719697e+01	1.643558e+01
48600	0.513511	-1.37995	-1.0895	-0.103962	2.12008	-1.34956	4.76537	-3.32035	2.09339	1.26008	0.165581	0.0345668	0.227046	0.119837	0.206778	0.0465998	0.120265	0.115947	0.0653265	0.977219	0.0353693	0.679994	-1.39501	-1.50584	-0.085275	1.55666	-1.43232	4.72842	-3.07109	1.8159	1.83374	0.819594	-1.4302	-1.80709	-0.239378	1.61782	-1.43637	5.50097	-3.12727	1.63824	0.614642	1.11799	-1.74577	-0.878467	-0.156215	2.13719	-1.30635	5.38819	-3.45858	2.05954	2.08789	0.511106	-1.33178	-1.10002	-0.257645	0.7576	-1.15853	4.84306	-2.98844	1.72099	-0.199385	0.40554	-1.45493	-1.53083	-0.416033	1.8632	-1.40727	4.93555	-2.98774	1.77633	1.80982	0.775977	-1.51517	-1.45674	-0.0867598	1.62472	-1.36506	4.7742	-3.0683	1.8313	1.30811	0.965923	-1.24676	-1.43716	-0.331064	1.09014	-1.35317	4.85437	-3.45764	2.01031	0.871637	0.0245526	-1.57394	-2.16329	-0.065929	1.68287	-1.0087	5.37323	-3.05766	2.22034	1.9343	0.355533	-1.92056	-1.36732	-0.268286	1.45367	-1.39748	4.72015	-2.75486	2.0662	1.66926	0.639138	-1.32144	-0.93079	-0.258136	1.8735	-1.58411	4.70194	-2.37975	2.26173	1.2952	-0.48397	-1.52205	-1.63393	-0.165507	2.18426	-1.04828	5.15002	-3.2062	2.02866	2.19337	1.05337	-1.24977	-1.77326	-0.105374	1.166	-1.68369	4.8139	-2.48751	2.16704	0.800364	0.771985	-1.41515	-2.21172	-0.105052	0.408002	-1.51381	4.90187	-3.49594	1.824	-0.19674	-3.453186e+01	4.185674e+01	7.324874e+00
48700	-0.359028	-1.62105	-0.216673	-0.457679	1.15301	-1.58137	4.84144	-3.87097	1.8581	0.669051	0.143653	0.201055	0.119424	0.0724058	0.311232	0.0379731	0.0817872	0.0574394	0.241969	1.51376	0.0214733	0.170043	-1.62767	-0.577802	-0.322696	1.82244	-1.26125	4.85519	-3.69943	2.20045	2.16883	0.45165	-1.24021	-1.15982	-0.851984	1.62224	-1.23803	5.03146	-3.58783	1.5106	0.799543	0.497912	-2.19215	-1.02301	-0.117604	1.96598	-1.32625	4.88804	-3.64319	1.51952	1.60865	0.157866	-1.23408	-0.312878	-0.317694	0.500974	-1.03666	4.83435	-3.52879	1.95806	-0.144309	0.038645	-1.44184	-0.945561	-0.228463	2.044	-1.25768	5.0769	-3.52522	1.77363	2.2008	-0.3112	-0.75122	-0.389205	-0.671486	1.71064	-1.51542	4.64088	-3.9408	2.23331	1.73056	-0.208388	-1.61542	-0.845531	-0.258372	0.771441	-1.17364	4.64093	-3.74905	2.0107	0.529234	0.580775	-1.35626	-0.21032	-0.0406748	1.83009	-1.1111	5.42211	-3.64572	2.23603	2.15537	0.375979	-1.96427	-1.20009	-0.0622663	1.50948	-1.40264	4.76738	-3.31473	2.02842	1.95869	0.404806	-1.37371	-0.505548	-0.0764532	2.25918	-1.12767	5.10338	-3.71279	1.53226	1.66706	0.0272204	-1.39606	0.213969	-0.28298	2.19745	-1.03027	5.01892	-3.52675	2.0047	2.2634	0.532757	-1.23399	-0.516665	-0.490004	1.08936	-1.29899	4.61942	-3.90756	2.19371	0.68162	0.341284	-1.05779	-1.03121	-0.790186	0.468098	-1.29162	4.71491	-3.99195	2.0815	-0.169684	-3.779739e+01	5.293736e+01	1.513997e+01
48800	-0.388191	-1.14892	-1.03331	-0.134676	1.15924	-1.28042	4.88541	-3.3286	2.07603	1.34796	0.334883	0.0641143	0.0625506	0.13103	0.754949	0.0573105	0.120031	0.329123	0.0733834	0.970197	0.0229683	-0.776801	-1.23091	-1.19924	-0.0338573	1.90252	-1.36114	5.16393	-3.21453	1.95807	1.8277	-1.38499	-1.34094	-1.16935	-0.249116	1.64806	-1.74357	5.09404	-3.78674	1.69832	0.975469	-1.08491	-1.03546	-1.11202	-0.448022	2.12323	-1.61336	5.58677	-3.22377	1.98145	1.39012	-0.655344	-1.23392	-1.23131	-0.0488661	0.459646	-1.45145	4.79129	-2.50973	2.20504	0.119015	-1.57278	-1.11532	-1.11205	-0.436779	2.1785	-1.01376	5.46939	-3.51161	1.65994	2.11177	-1.48393	-1.36984	-1.22638	-0.0807329	1.32206	-1.12983	5.10862	-3.2168	2.29969	1.51548	-0.755735	-1.35667	-1.59756	-0.212476	0.800796	-1.34625	4.83635	-2.84907	2.06874	0.440068	-1.08306	-0.769958	-1.48018	-0.577399	1.99232	-1.19804	5.3363	-3.09498	2.11569	1.91024	-1.23986	-1.42446	-1.07619	-0.285992	1.81245	-1.60115	5.06944	-2.79898	1.90688	1.50435	-1.42722	-1.32724	-1.00423	-0.0887322	2.15901	-1.36384	5.05857	-2.94901	2.17069	2.28934	-0.549435	-1.53657	-0.975302	-0.107135	2.206	-1.151	5.00451	-3.80472	1.85805	2.14093	-1.35373	-1.37852	-0.89216	-0.101819	1.44375	-1.18558	5.07607	-3.86372	1.70566	0.804917	-0.855303	-0.991848	-1.0348	-0.0869241	0.517299	-1.50428	5.27723	-2.96199	2.18778	0.10818	-3.186413e+01	5.439558e+01	2.253144e+01
48900	-1.88985	-1.67195	-1.06428	-1.33241	1.62163	-1.40127	5.45165	-2.82784	2.06771	1.14026	0.124787	0.294872	0.0829649	0.250134	0.367739	0.320561	0.0704838	0.0718254	0.0892767	0.510263	0.0257126	-1.61318	-1.20717	-0.819422	-0.436844	1.66131	-1.71785	5.21815	-3.07245	1.98567	1.2663	-1.55547	-0.736558	-0.94438	-0.529217	1.62948	-1.77215	5.42891	-3.27188	2.11471	1.05173	-1.41311	-1.48747	-0.799208	-1.08982	2.0038	-0.985319	5.02612	-3.32667	2.29861	1.88153	-1.14366	-0.32857	-0.981517	-0.228318	0.845433	-2.02531	4.91877	-3.25736	2.11928	0.0149677	-1.55851	-1.51332	-0.62848	-0.232292	2.10853	-0.694943	5.6803	-2.91877	1.88649	2.09797	-1.30884	-1.64277	-0.433228	-0.391402	1.45724	-0.875846	4.88138	-3.12698	1.33105	0.945602	-1.81105	-1.24882	-0.659274	-0.538286	1.01697	-0.908784	5.19703	-3.11909	2.05217	0.467041	-1.85345	-1.68034	-0.782215	-0.360141	2.18791	-1.267	4.86129	-3.05704	1.63519	2.14784	-1.51929	-1.55067	-0.610852	-0.322681	1.79071	-0.991969	5.28369	-3.22943	1.93877	1.6655	-1.64876	-1.80137	-0.449862	-0.477952	1.83089	-0.796776	4.62773	-3.06007	1.99736	1.6087	-1.90741	-1.6327	-0.97296	-0.374139	2.06983	-0.948753	5.05537	-3.30678	2.2064	2.17912	-2.14131	-0.73881	-0.355321	-0.338993	1.5552	-1.43486	5.39177	-2.92472	2.06579	0.919114	-1.27342	-0.644962	-0.266186	-0.373345	0.57458	-1.55258	5.25585	-2.85413	2.19408	-0.240728	-5.097647e+01	5.574121e+01	4.764739e+00
49000	-1.5333	-1.34605	-2.09286	-0.423897	1.83188	-1.29119	5.05655	-3.50224	1.93869	1.65383	0.223263	0.118848	0.26773	0.0903076	0.272254	0.174561	0.0842774	0.221844	0.238844	1.87552	0.0255625	-1.85676	-1.16015	-1.56465	-0.0628353	1.96849	-1.73693	5.10487	-3.90281	1.7728	1.37603	-0.772269	-1.03533	-1.95787	-0.427472	1.43308	-1.63066	5.71388	-2.58318	2.25272	0.894935	-2.11153	-1.34334	-1.60765	-0.28745	2.2048	-1.81858	5.21748	-2.92229	1.91069	1.5812	-1.61249	-0.963604	-1.22373	-0.0600254	0.928921	-1.64299	4.94626	-3.49891	2.22932	0.348885	-2.14605	-1.24669	-2.03171	-0.202877	2.17122	-1.56231	5.02694	-3.86604	1.03669	1.31836	-1.89123	-1.59223	-1.70643	-0.182179	1.05573	-1.06077	4.77609	-3.61199	2.27743	1.40956	-1.96586	-1.23085	-0.879561	-0.313941	0.923363	-1.03644	5.14815	-3.54463	1.84535	0.368104	-1.35202	-1.04031	-1.75881	-0.0590001	2.1587	-1.96837	4.79947	-3.7696	1.66379	1.7743	-1.98301	-1.23129	-1.94335	-0.0854025	1.85651	-1.68501	5.22258	-3.27911	1.32726	0.901167	-2.04178	-0.945129	-1.46158	-0.287102	2.05223	-1.03401	5.19253	-3.88155	2.05784	1.57776	-1.21539	-1.15543	-0.595401	-0.420533	2.19049	-1.50972	4.70238	-3.68943	1.98482	1.8951	-1.62769	-1.02923	-1.26743	-0.0228655	1.48409	-1.50191	5.19639	-3.13762	2.25262	1.16836	-1.32455	-0.565974	-1.68636	-0.366975	0.848984	-1.85903	5.17631	-2.75759	1.97458	-0.161359	-5.399773e+01	5.346119e+01	-5.365380e-01
49100	-2.22565	-1.03995	-2.20732	-0.427074	2.19545	-1.21469	5.50523	-2.37837	1.98549	0.856235	0.146081	0.0946172	0.270711	0.0749917	0.463224	0.0597439	0.0731328	0.10913	0.0546823	1.19813	0.0285619	-1.90902	-0.919564	-2.02973	-0.407556	2.25338	-1.49505	5.08855	-2.72075	1.96005	1.49615	-1.29496	-0.550215	-2.01967	-0.633134	1.70139	-1.70545	5.4983	-3.31269	1.95263	0.899321	-1.64888	-1.24837	-2.06786	-0.551531	2.15761	-1.56503	5.19322	-3.32712	1.42001	1.1738	-1.6524	-0.526272	-0.94815	-0.415003	0.926679	-1.62019	5.04608	-2.33494	2.14843	0.236937	-2.09394	-1.46759	-1.35415	-0.0789547	1.99723	-1.78621	4.9286	-2.72276	1.64433	1.66575	-1.94059	-0.996112	-0.781255	-0.391317	1.66971	-1.43779	4.91002	-3.30859	1.70105	0.998961	-1.97007	-1.05774	-1.94233	-0.457876	1.17758	-1.6243	4.77161	-3.13265	1.85567	0.361214	-2.28687	-1.08417	-2.13609	-0.337765	2.2883	-1.66138	5.19793	-2.79971	1.68305	1.66144	-2.04427	-1.2235	-2.0435	-0.359727	1.86354	-1.23687	5.59968	-2.65402	1.81885	1.53224	-1.96578	-1.18368	-1.85112	-0.478006	1.84056	-1.20071	4.70036	-3.20539	2.06705	1.37815	-2.15077	-1.13018	-2.16832	-0.171675	2.27396	-1.51311	5.09426	-3.14339	2.02239	2.02876	-2.03202	-0.992134	-1.2246	-0.529991	1.24961	-1.60406	4.61653	-2.81118	1.9156	0.271719	-1.95113	-0.885781	-1.3673	-0.403372	0.701763	-1.31985	5.12809	-3.34749	2.05342	-0.0977259	-3.554863e+01	4.868249e+01	1.313386e+01
