iter	M_lnPC_stom(1)	M_lnPC_jeju(1)	M_lnPC_colon(1)	M_lnFu_jeju(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKmet(1)	M_lnKc2p(1)	M_lnKp2c(1)	V_lnPC_stom(1)	V_lnPC_jeju(1)	V_lnPC_colon(1)	V_lnFu_jeju(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKmet(1)	V_lnKc2p(1)	V_lnKp2c(1)	Ve_lnC_central(1)	lnPC_stom(1.1)	lnPC_jeju(1.1)	lnPC_colon(1.1)	lnFu_jeju(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKmet(1.1)	lnKc2p(1.1)	lnKp2c(1.1)	lnPC_stom(1.1.1)	lnPC_jeju(1.1.1)	lnPC_colon(1.1.1)	lnFu_jeju(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKmet(1.1.1)	lnKc2p(1.1.1)	lnKp2c(1.1.1)	lnPC_stom(1.1.2)	lnPC_jeju(1.1.2)	lnPC_colon(1.1.2)	lnFu_jeju(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKmet(1.1.2)	lnKc2p(1.1.2)	lnKp2c(1.1.2)	lnPC_stom(1.1.3)	lnPC_jeju(1.1.3)	lnPC_colon(1.1.3)	lnFu_jeju(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKmet(1.1.3)	lnKc2p(1.1.3)	lnKp2c(1.1.3)	lnPC_stom(1.1.4)	lnPC_jeju(1.1.4)	lnPC_colon(1.1.4)	lnFu_jeju(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKmet(1.1.4)	lnKc2p(1.1.4)	lnKp2c(1.1.4)	lnPC_stom(1.1.5)	lnPC_jeju(1.1.5)	lnPC_colon(1.1.5)	lnFu_jeju(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKmet(1.1.5)	lnKc2p(1.1.5)	lnKp2c(1.1.5)	lnPC_stom(1.1.6)	lnPC_jeju(1.1.6)	lnPC_colon(1.1.6)	lnFu_jeju(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKmet(1.1.6)	lnKc2p(1.1.6)	lnKp2c(1.1.6)	lnPC_stom(1.1.7)	lnPC_jeju(1.1.7)	lnPC_colon(1.1.7)	lnFu_jeju(1.1.7)	lnV_central(1.1.7)	lnVmax_vitro(1.1.7)	lnKm_vitro(1.1.7)	lnKmet(1.1.7)	lnKc2p(1.1.7)	lnKp2c(1.1.7)	lnPC_stom(1.1.8)	lnPC_jeju(1.1.8)	lnPC_colon(1.1.8)	lnFu_jeju(1.1.8)	lnV_central(1.1.8)	lnVmax_vitro(1.1.8)	lnKm_vitro(1.1.8)	lnKmet(1.1.8)	lnKc2p(1.1.8)	lnKp2c(1.1.8)	lnPC_stom(1.1.9)	lnPC_jeju(1.1.9)	lnPC_colon(1.1.9)	lnFu_jeju(1.1.9)	lnV_central(1.1.9)	lnVmax_vitro(1.1.9)	lnKm_vitro(1.1.9)	lnKmet(1.1.9)	lnKc2p(1.1.9)	lnKp2c(1.1.9)	lnPC_stom(1.1.10)	lnPC_jeju(1.1.10)	lnPC_colon(1.1.10)	lnFu_jeju(1.1.10)	lnV_central(1.1.10)	lnVmax_vitro(1.1.10)	lnKm_vitro(1.1.10)	lnKmet(1.1.10)	lnKc2p(1.1.10)	lnKp2c(1.1.10)	lnPC_stom(1.1.11)	lnPC_jeju(1.1.11)	lnPC_colon(1.1.11)	lnFu_jeju(1.1.11)	lnV_central(1.1.11)	lnVmax_vitro(1.1.11)	lnKm_vitro(1.1.11)	lnKmet(1.1.11)	lnKc2p(1.1.11)	lnKp2c(1.1.11)	lnPC_stom(1.1.12)	lnPC_jeju(1.1.12)	lnPC_colon(1.1.12)	lnFu_jeju(1.1.12)	lnV_central(1.1.12)	lnVmax_vitro(1.1.12)	lnKm_vitro(1.1.12)	lnKmet(1.1.12)	lnKc2p(1.1.12)	lnKp2c(1.1.12)	LnPrior	LnData	LnPosterior
38600	-0.0147882	-2.03386	-1.46272	-0.00190625	1.44003	-0.929978	5.03947	-2.68916	1.3947	1.84414	0.153058	0.151059	0.183405	0.114075	0.224325	0.121533	0.198452	0.266223	0.121431	0.347963	0.0230533	-0.751368	-1.78901	-1.73329	-0.0190541	1.65774	-1.1156	4.8489	-2.81459	2.16837	1.72544	-0.848492	-1.53062	-1.57906	-0.513466	1.28036	-1.37136	5.20843	-3.40602	2.03386	0.564583	-1.20409	-1.38263	-1.90406	-0.510629	1.90442	-1.51952	5.06267	-3.41926	1.99932	1.39949	-0.978628	-1.27234	-1.10876	-0.472801	0.771286	-0.906768	4.85753	-2.6371	2.06031	0.224094	-0.249082	-2.09535	-1.79399	-0.183567	1.88708	-1.27052	4.66771	-2.8518	1.46117	2.14798	-1.11167	-1.51961	-1.53565	-0.0947956	1.64493	-1.68268	4.76747	-2.13499	2.12058	1.69791	-0.432314	-1.80813	-0.934718	-0.169251	0.84005	-0.846784	4.92203	-3.15467	1.89945	0.793674	-1.00384	-2.17255	-1.51299	-0.629597	2.12964	-1.12592	4.91427	-2.01318	1.83526	2.01806	-1.11374	-1.5563	-1.74047	-0.245533	1.89114	-1.22181	5.33105	-2.6679	2.1046	2.1236	-0.645246	-1.84909	-1.53363	-0.112996	1.71674	-1.01251	4.70593	-3.25755	2.05431	1.77799	-0.780327	-1.81947	-1.45918	-0.239232	2.15837	-1.21398	5.05298	-2.47736	1.82423	1.7399	-0.484393	-1.79415	-1.81691	-0.182216	1.65544	-1.27904	5.10879	-2.16588	1.83884	0.879151	-0.843192	-1.54098	-1.90554	-0.209255	0.381428	-0.90968	5.27375	-2.7153	2.19517	0.00585742	-3.891447e+01	5.073996e+01	1.182550e+01
38700	-1.86337	-1.56677	-1.63436	-0.931514	1.09686	-0.401391	4.75669	-2.82282	2.22789	0.0838671	1.28197	0.161185	0.106598	0.139336	0.706859	0.158572	0.145052	0.0742258	0.0650844	1.46567	0.0278754	-1.54551	-1.88223	-1.20621	-0.258381	2.23302	-1.03969	4.62778	-2.68405	2.06721	1.31721	-0.800789	-1.34941	-0.905484	-0.481721	1.55608	-2.0766	5.05835	-3.07204	1.78589	0.457206	-1.34412	-1.97503	-1.26091	-0.826598	1.70695	-1.1256	4.90293	-2.66485	2.1359	1.44647	-0.00527841	-1.8151	-1.32573	-0.327678	0.292032	-0.623163	4.81027	-2.47193	1.85611	-0.0763999	-0.792763	-1.12239	-1.28418	-0.412722	2.05385	-1.91099	5.11945	-2.49551	1.68371	1.47943	-0.965041	-1.53247	-1.08617	-0.855717	1.28222	-0.532673	4.96249	-2.94658	2.04558	1.33907	-0.531397	-2.09642	-1.16971	-0.137726	0.44132	-0.571288	4.99205	-2.95048	2.20283	0.632076	-0.799036	-1.37522	-1.71763	-0.826278	2.18028	-0.999903	4.91174	-2.86974	1.94024	2.03304	-1.79508	-1.83189	-1.66082	-0.672376	1.67938	-1.15201	4.66392	-2.80546	1.748	1.47472	-1.56013	-1.56753	-1.13764	-0.815372	2.09846	-0.0859964	5.37834	-2.68435	2.0204	1.8286	-1.72289	-2.09667	-1.10842	-0.237387	2.07177	-1.45926	4.65015	-2.49814	2.0929	1.83983	-2.27326	-1.34293	-0.925839	-0.788304	1.45741	-0.833888	4.88965	-2.58769	2.18019	1.0905	-1.89944	-1.28093	-1.38485	-0.163519	0.425124	-1.51468	4.85468	-3.37057	2.27906	0.0993952	-6.638316e+01	5.167688e+01	-1.470628e+01
38800	-0.180086	-1.53356	-1.8768	-0.362325	1.82824	-1.58634	4.82296	-2.24009	1.88593	1.57081	0.151676	0.0800942	0.308546	0.131377	0.215512	0.0865845	0.10113	0.142944	0.0642082	0.351817	0.0240218	-0.247774	-1.46754	-1.52688	-0.302609	1.80863	-1.25596	4.66647	-2.6402	1.89718	1.36944	0.576546	-1.37629	-1.9472	-0.686898	1.62351	-1.41754	4.99464	-2.81736	1.59694	0.865076	0.313934	-1.4708	-1.41234	-0.590556	1.98725	-1.44638	5.11694	-2.96759	1.91051	1.2834	-0.579197	-1.5031	-2.01313	-0.103473	0.588613	-1.14689	4.78902	-2.72055	1.92786	0.186922	0.188736	-1.23477	-0.803027	-0.165285	2.22504	-2.01651	4.97523	-2.63636	1.85926	2.10455	-0.244326	-1.63387	-1.62464	-0.0896145	1.4552	-1.35631	4.70176	-2.85812	1.63853	1.09088	0.545071	-1.06589	-1.82308	-0.679819	1.09682	-1.25645	4.86502	-2.37991	1.94218	0.451799	-0.200173	-1.50527	-1.22947	-0.766507	2.26023	-1.02229	4.90516	-2.86986	1.62465	2.16104	0.17443	-1.6244	-1.68345	-0.412665	1.53779	-1.17484	4.99192	-2.44384	2.2959	1.81112	0.032929	-1.71348	-0.730098	-0.288162	2.12315	-1.40466	4.67397	-2.59736	1.99271	1.91033	-0.0674661	-1.94001	-1.2983	-0.543609	2.13533	-0.80725	4.77847	-2.99098	2.0285	2.20648	-0.724265	-1.42322	-1.19963	-0.234618	1.37451	-1.40878	4.79865	-2.51973	2.10396	0.888626	-0.445316	-1.5059	-1.73792	-0.82898	0.368857	-0.977	4.62539	-2.23265	2.20748	-0.0341783	-3.525428e+01	5.891505e+01	2.366078e+01
38900	-0.112069	-1.90002	-2.09769	-0.106824	1.89432	-0.889529	4.93275	-2.07962	2.14232	2.28219	0.146838	0.330739	0.127232	0.15503	0.783391	0.076374	0.181213	0.0660092	0.0831533	1.01676	0.0217741	-0.174462	-2.03976	-1.97422	-0.510935	1.89682	-1.10501	4.70806	-2.46978	2.03171	1.37631	-0.614343	-1.97673	-1.53208	-0.93851	1.21227	-1.09279	4.97207	-2.28807	2.23546	0.753585	0.228451	-1.41777	-1.78624	-0.737169	1.93372	-1.01393	5.31437	-2.85705	2.2752	1.97893	-0.646649	-1.0392	-1.569	-0.529946	0.814871	-1.19368	4.82948	-2.59898	2.02811	0.135394	-0.371242	-1.68444	-1.86571	-0.880379	1.91688	-1.04166	4.71323	-2.73692	1.63795	1.75947	0.488712	-1.87794	-1.78247	-0.439406	1.01426	-0.711786	4.77838	-2.43069	1.93602	1.18259	0.183993	-1.01238	-1.85829	-0.555159	1.01582	-1.00491	5.31628	-2.20548	2.20922	0.56444	-0.153125	-1.58335	-1.3954	-0.589301	2.18148	-1.04503	5.07045	-2.59798	1.67048	2.00677	-0.192978	-1.87707	-2.19817	-0.354921	1.93247	-1.39385	4.88422	-2.58791	1.98247	2.15855	0.0828691	-1.80562	-2.04665	-0.594781	2.07838	-0.782108	5.04128	-1.97318	1.66047	1.35789	-0.754324	-2.25983	-1.75236	-0.367983	2.20351	-1.18622	4.68337	-2.48059	1.83843	2.04896	-0.237721	-1.91286	-2.19261	-0.392311	1.21997	-0.987808	4.78492	-2.19662	2.28171	1.03925	-0.573549	-0.905571	-2.2197	-0.125702	0.796041	-1.2422	5.63938	-2.11512	2.05413	0.0277609	-3.644444e+01	6.004533e+01	2.360088e+01
39000	0.0346002	-1.35658	-2.18538	-0.306967	2.09573	-0.454368	4.67365	-2.3162	2.17677	1.82437	0.110718	0.135211	0.261138	0.170192	0.284162	0.292688	0.193056	0.0672624	0.070576	0.556581	0.0320004	0.147309	-1.18659	-2.03773	-0.404218	2.18322	-1.34865	5.2742	-2.54268	2.18728	1.46565	0.165412	-1.25767	-2.26952	-0.0319183	1.53306	-2.26543	5.44318	-2.40104	2.25156	1.02953	0.315404	-1.83311	-2.01499	-0.412034	2.28844	-1.74523	5.23061	-2.57396	2.26898	2.23176	-0.334307	-0.403611	-1.58235	-0.914725	0.768635	-1.17424	5.13239	-2.50988	2.2958	0.0909133	-0.164259	-1.05736	-1.78807	-0.940581	2.25585	-1.14229	5.3742	-2.52621	1.57109	1.82935	0.0390353	-1.6234	-1.65413	-0.228933	1.05442	-1.12807	4.81388	-2.90622	2.18152	1.03338	0.164228	-1.09161	-2.04748	-0.712337	1.17395	-0.851791	5.16174	-2.67898	2.04917	0.616939	0.660493	-1.12303	-1.91993	-0.43832	2.09603	-1.66152	4.95704	-2.60505	1.93224	2.01318	0.0767652	-0.985685	-2.23564	-0.818281	2.00917	-1.47117	5.1872	-2.66656	1.97098	1.48126	-0.481246	-1.8752	-2.14872	-0.0100627	1.30789	-0.660363	4.99264	-2.7782	2.0712	1.32585	-0.0734708	-1.52843	-1.98202	-0.85263	2.24154	-1.24871	4.70498	-2.67434	2.20413	2.06609	0.421708	-0.845543	-1.78748	-0.370781	1.66677	-1.52071	5.13412	-2.53615	2.12292	1.10387	0.6992	-0.900667	-1.97409	-0.0870349	0.955795	-1.59707	5.34436	-2.57803	2.19324	0.054633	-3.958261e+01	4.283319e+01	3.250570e+00
39100	1.39599	-1.46978	-0.764044	-0.145377	1.89508	-1.2203	5.41272	-2.56984	1.91541	1.06066	0.687728	0.330994	0.0894315	0.1001	0.316871	0.0919495	0.187566	0.122474	0.0647137	0.356212	0.0328813	0.237985	-1.50013	-1.03759	-0.0741442	1.7882	-0.929977	5.19083	-2.54296	1.83401	0.81162	0.773408	-1.58305	-0.971999	-0.176294	1.89325	-1.42905	5.74762	-2.48515	1.90296	1.03402	0.5342	-1.73286	-1.17563	-0.665725	2.15411	-0.703053	5.8525	-2.29882	1.78517	1.5994	0.272695	-1.14315	-1.07479	-0.396605	0.719292	-0.351615	5.63719	-2.56159	2.10564	0.380775	-0.489934	-1.7416	-1.08262	-0.178102	1.92527	-0.50857	6.0316	-2.45657	1.69711	1.56847	0.08111	-1.64281	-0.926215	-0.0879091	1.19835	-0.778425	5.31356	-2.89385	1.78423	0.821889	-0.326297	-0.891343	-1.17668	-0.12043	1.23658	-1.38316	5.55638	-2.30052	1.95224	0.593437	1.15452	-1.57702	-0.864912	-0.35594	2.16132	-1.39594	4.90578	-2.76686	1.71094	2.02351	2.18081	-1.66169	-0.738523	-0.130751	1.27942	-1.34	4.98784	-2.66771	1.49099	0.797942	-0.0546465	-1.38764	-1.05837	-0.117215	1.79276	-0.881056	5.2528	-2.97613	1.87109	1.51548	1.09634	-2.01862	-1.29332	-0.204136	1.48583	-0.834074	4.69786	-2.88206	2.1043	1.48782	0.745278	-0.985689	-1.38562	-0.569848	1.70174	-1.06353	5.51785	-1.88096	1.83651	0.953528	-0.428601	-0.734482	-1.38395	-0.168147	0.922616	-1.06499	6.10142	-2.07146	1.91054	-0.0813582	-5.216147e+01	3.301115e+01	-1.915032e+01
39200	1.17247	-1.45822	-1.47564	-0.226638	1.02384	-0.886698	5.56836	-3.81013	2.23524	2.03699	0.118977	0.36269	0.340565	0.12712	0.253635	0.0741319	0.129392	0.568279	0.063548	0.347383	0.0222765	1.19574	-2.08897	-1.25326	-0.228616	1.64942	-0.746802	5.73728	-2.79497	2.00114	1.3636	1.61046	-1.80456	-1.14417	-0.709898	1.264	-0.922565	5.15158	-2.95837	2.20414	1.08553	0.243972	-2.11601	-0.686611	-0.162505	2.28463	-0.736478	6.03562	-2.716	1.95457	2.22142	1.39093	-1.3825	-0.0498459	-0.209376	0.436217	-0.580662	5.49787	-1.41708	1.9368	-0.139442	1.06081	-1.95316	0.0456764	-0.167839	1.90442	-0.543328	6.14603	-2.14766	2.12398	1.83661	1.0003	-0.823594	-1.05156	-0.725205	1.8037	-1.22298	5.09404	-2.98078	1.62873	1.02674	0.743904	-0.892735	-0.689747	-0.154939	1.17772	-0.921972	6.13919	-2.13159	2.17307	0.553128	1.47925	-1.63597	-1.24309	-0.36794	2.2627	-0.787784	6.08963	-2.04237	2.12033	1.97637	1.23062	-1.86142	0.100758	-0.539755	1.73623	-0.677149	5.30575	-2.55787	1.69214	1.57223	0.890144	-1.27934	-1.28538	-0.275733	2.04438	-0.73889	 5.38	-3.09415	2.0017	1.83368	1.00917	-2.05139	-1.77407	-0.032685	2.09142	-1.0257	5.3685	-2.58337	2.13073	1.95315	1.37647	-1.01298	-0.201299	-0.637378	1.65672	-0.668072	5.54284	-2.68398	2.06147	1.27233	1.39979	-1.27782	-1.93518	-0.257067	0.684481	-1.01856	5.64584	-1.3275	2.25155	0.166408	-7.027168e+01	5.123407e+01	-1.903761e+01
39300	0.514907	-1.59392	-2.16232	-0.220956	0.868131	-0.715488	5.52306	-3.48815	1.79086	1.04633	0.393101	0.193384	1.0336	0.20586	0.735104	0.115761	0.0530624	0.164201	0.0882791	0.522294	0.0235825	-0.145032	-1.57049	-1.81435	-0.310188	1.82455	-0.622579	5.49466	-2.5823	2.2053	1.54121	-1.41511	-1.70006	-1.54026	-0.58385	1.31112	-0.679748	5.7183	-2.59576	2.10903	1.08812	0.450832	-2.01456	-1.02811	-0.529393	2.18347	-1.26844	5.5079	-2.3945	2.29098	2.1125	0.800405	-1.6661	-2.16789	-0.0200864	0.43645	-0.33441	5.58574	-2.15402	2.23753	0.408213	-0.736177	-2.13943	-1.76968	-0.336104	1.65123	-0.588608	5.16533	-2.62893	2.02332	2.1508	-0.498383	-1.12442	-1.08343	-0.0833979	1.59539	-0.60408	5.99324	-2.79648	2.017	1.34249	-0.815865	-1.53759	-2.17683	-0.229853	0.756814	-0.775278	5.30203	-2.45844	2.1336	0.367204	0.285271	-0.809528	-1.02642	-0.72156	1.91717	-0.932846	5.51191	-3.23403	2.13482	1.62154	-0.401664	-1.54112	-0.623633	-0.885553	1.83186	-0.502702	5.34009	-2.71341	2.07512	1.94145	-0.333491	-1.13203	-2.12511	-0.0611046	1.9221	-1.09973	5.60896	-2.2133	2.26003	1.47961	0.625702	-1.51381	-1.98201	-0.535572	2.21776	-0.123009	5.79077	-2.97001	2.05648	1.919	0.171743	-1.2339	-1.35756	-0.939662	1.8072	-0.817702	5.40054	-1.9986	1.74443	0.484969	-0.179305	-1.39129	-1.82628	-0.809039	0.496652	-0.352424	5.26576	-2.8074	2.24052	0.284843	-6.338211e+01	5.198831e+01	-1.139380e+01
39400	0.557125	-1.68115	-1.48155	-0.841798	1.1383	-1.07696	5.99566	-2.43487	2.24667	0.249187	0.375411	0.111333	0.0472991	0.114085	0.608425	0.122842	0.168304	0.156782	0.045945	1.00131	0.0209297	0.825434	-1.58805	-1.34844	-0.570323	1.37638	-0.63233	5.36567	-2.45458	2.11887	1.30921	-0.06449	-1.60208	-1.02439	-0.761689	1.57355	-0.506625	6.22607	-2.3178	2.23835	0.965755	1.01952	-1.51864	-1.60408	-0.885495	2.12569	-0.436054	5.86945	-2.99923	2.09597	1.91434	0.228412	-1.45992	-1.47995	-0.252909	0.391388	-0.738014	5.20737	-2.02518	2.27796	0.0654817	0.271358	-1.39534	-1.29986	-0.762772	2.12153	-0.878701	5.71993	-2.34224	2.11351	2.21152	0.15098	-1.31938	-1.5661	-0.922745	1.65289	-0.787687	4.94361	-2.13333	1.93034	1.22293	0.413926	-2.03235	-1.16386	-0.209479	0.717754	-0.464581	5.36012	-1.829	2.17673	0.725186	0.347763	-1.21585	-1.00245	-0.639476	2.12122	-0.191859	6.21035	-2.54577	2.11988	2.23855	2.15548	-0.968392	-0.885553	-0.492171	1.5378	-1.10304	5.62587	-2.72818	2.10405	1.14236	0.00660494	-1.4723	-1.11912	-0.459209	2.12833	-0.641282	5.55393	-2.19848	1.94508	1.70069	0.513846	-1.73835	-1.24728	-0.513721	2.1292	-0.393247	5.64372	-2.70142	2.19968	1.94942	2.25681	-1.268	-1.514	-0.814033	1.31311	-0.590868	5.26139	-2.13658	2.18136	0.808503	-0.530549	-1.43024	-1.15722	-0.486743	0.34666	-0.489451	5.40661	-2.86632	2.25812	-0.0546666	-5.709697e+01	5.551179e+01	-1.585180e+00
39500	0.64588	-1.73645	-0.469621	-1.16743	2.17372	-0.323312	6.27453	-3.73341	2.19483	-0.0546447	0.0867868	0.0483665	0.207744	0.114088	0.63503	0.0589216	0.272329	0.273347	0.0392599	0.676432	0.0205711	0.360488	-1.44359	-1.03041	-0.710404	2.1402	-0.597705	5.17177	-2.75757	2.0941	1.34028	0.213546	-1.46599	-0.295675	-1.04162	1.32982	-0.689716	5.24605	-2.64125	1.96911	0.661636	0.188128	-1.62107	-1.69165	-0.960731	2.10788	-0.929087	5.37867	-3.00906	2.22256	1.93867	0.257533	-1.22966	-1.16686	-1.18834	0.76183	-0.378047	5.09171	-1.42917	2.12378	0.13747	0.783683	-1.65183	-1.13541	-0.302175	1.9742	-1.38743	4.74651	-3.33218	2.00326	2.1367	0.341799	-1.65609	-0.72271	-0.767042	1.45938	-0.411708	5.43425	-1.98438	1.93279	0.982973	-0.210587	-1.29412	-1.39557	-0.513748	0.514608	-0.526611	5.56775	-2.13375	2.27541	0.210124	0.36927	-1.46978	-1.24669	-0.928022	2.25209	-0.660643	5.77198	-2.1467	2.15477	1.99583	0.632305	-1.45953	-1.81154	-0.932639	1.98063	-0.415633	5.40607	-2.94343	1.97283	2.00077	0.757767	-1.48875	-1.00656	-0.198296	2.21066	-0.801414	5.86471	-1.8905	1.958	1.41965	0.0159735	-1.73461	-0.832954	-0.598086	2.09524	-0.259514	5.46131	-2.72963	2.21524	2.02419	0.0981246	-1.71616	-1.40405	-0.752667	1.37486	-0.388023	5.14218	-2.48212	2.03604	1.13549	0.616194	-1.3349	-0.745823	-0.210646	0.534451	-0.541076	5.98321	-2.08373	2.10923	0.0701553	-5.769991e+01	4.905558e+01	-8.644332e+00
39600	0.0103286	-0.433005	-1.6963	-0.386961	2.06362	-1.22689	5.27362	-1.68247	1.83551	0.916541	0.174839	0.182503	0.805401	0.0710061	0.316237	0.130218	0.215412	0.22445	0.0808419	0.572167	0.0265805	-0.0502389	-1.34708	-1.88153	-0.407639	1.57801	-0.810375	5.48295	-2.45611	2.17692	1.07273	0.101055	-1.88238	-1.67027	-0.223024	1.02559	-1.18716	5.34203	-2.39589	2.25278	0.872618	-0.709056	-1.94505	-2.04658	-0.38031	2.24356	-1.3869	6.06659	-2.19581	2.17865	1.69865	-0.329425	-1.17948	-1.43715	-0.758866	0.637301	-0.266179	5.3848	-2.61342	2.13667	0.179642	-0.0410691	-1.64377	-1.1068	-0.307286	2.20338	-1.01959	5.61904	-2.34984	2.1383	2.0923	0.227609	-1.49558	-1.67199	-0.667578	1.20388	-0.445494	5.4322	-1.74962	2.19428	0.872885	-0.548162	-1.78733	-1.75771	-0.166264	0.523435	-0.81107	5.10552	-2.22355	2.16627	0.376671	0.791358	-1.69494	-2.18135	-0.0660174	1.79496	-0.598438	5.97562	-2.36595	1.54189	1.03782	0.550123	-1.42302	-1.72957	-0.544274	2.08389	-1.46058	5.39849	-2.13323	1.55697	1.20717	0.680045	-1.68546	-1.72082	-0.160219	1.95189	-0.614995	5.17728	-3.13087	1.67994	1.38062	-0.183772	-1.88074	-1.97507	-0.604176	2.03963	-0.593694	4.77238	-3.25112	1.81631	2.04966	0.405711	-1.19254	-2.14753	-0.6375	1.19289	-0.593396	5.53872	-2.25644	2.28499	0.846215	0.0923221	-1.32605	-1.17358	-0.0179555	0.700458	-0.591895	6.16659	-2.14105	2.01608	-0.015461	-6.893358e+01	5.053695e+01	-1.839663e+01
39700	-0.772016	-1.37105	-1.72913	-0.871769	1.21441	-1.42537	4.71027	-2.45475	2.22695	1.18665	0.105375	0.166544	0.230593	0.115857	0.210445	0.161934	0.0726622	0.198529	0.303795	0.558163	0.0251639	-1.20037	-1.88825	-1.7211	-0.170449	1.23386	-0.897848	5.1698	-2.39864	2.1612	1.18379	-0.950826	-2.12355	-1.50521	-0.457254	1.24866	-0.790076	5.65506	-2.51889	2.08521	0.556576	-1.17027	-2.09938	-1.57447	-0.925536	1.93284	-0.79255	5.25689	-2.14312	2.15049	1.65429	-1.13111	-1.52886	-1.62575	-0.224028	0.539035	-0.597042	5.29837	-2.73049	2.13703	0.252366	-1.51046	-1.9166	-1.19785	-0.307246	1.95178	-1.14215	4.94068	-2.82832	1.50339	1.94779	-1.29963	-1.9352	-2.12769	-0.279266	1.12862	-0.86365	4.91506	-2.48157	1.98049	1.1686	-1.79072	-1.80819	-1.48241	-0.204761	0.597728	-0.879913	4.90168	-2.63515	2.17248	0.475306	-1.15298	-1.50398	-1.56811	-0.102138	2.07358	-1.6813	5.01897	-2.45238	2.19185	2.2134	-1.21134	-1.90037	-1.87853	-0.206914	1.69623	-1.45016	5.19249	-1.85222	2.19038	1.44341	-1.44663	-1.86113	-1.59917	-0.148366	1.5553	-0.817988	5.10233	-2.16372	2.18428	1.42681	-0.954725	-2.05771	-1.75486	-0.163117	2.17172	-0.703201	5.42146	-2.27152	2.18055	2.1161	-0.872718	-1.82361	-2.07315	-0.488566	1.21706	-0.544961	4.98905	-2.70441	2.29316	1.09458	-1.24473	-1.34155	-1.5052	-0.56959	0.670752	-0.767573	5.2179	-2.40689	1.69025	-0.222222	-3.928295e+01	5.151345e+01	1.223050e+01
39800	-1.62639	-1.86361	-1.56752	-0.0432084	1.14228	-1.42907	5.27639	-3.42667	1.64763	1.4425	0.406306	0.0831931	0.311479	0.0983375	0.641499	0.0873831	0.178419	0.287406	0.286727	0.326243	0.0329794	-1.65328	-1.53315	-1.27311	-0.201538	1.87946	-1.03161	4.76886	-3.74022	2.19152	1.23894	-1.18878	-1.34801	-1.24425	-0.438479	1.84896	-1.29492	5.45449	-3.02045	1.40268	1.09395	-1.88252	-1.87367	-1.0819	-0.559016	1.77979	-1.41877	4.7383	-3.32541	2.02565	1.44638	-1.63562	-1.10351	-0.849159	-0.178164	0.661238	-1.05154	5.038	-3.60195	2.02867	0.0578808	-1.62592	-1.66029	-1.28705	-0.389687	1.69133	-1.00934	4.93863	-3.91288	2.04462	1.77195	-1.11392	-1.59021	-1.31134	-0.060235	1.37026	-1.03124	5.04282	-2.81162	2.08517	1.44863	-2.14765	-1.54235	-1.12175	-0.808489	1.08297	-0.7759	4.70414	-3.97395	2.06493	0.974509	-0.777972	-1.59161	-1.3462	-0.198687	1.76555	-1.46254	4.61111	-3.65161	1.95188	1.88885	-1.15519	-1.13217	-1.46601	-0.526307	1.64298	-1.45053	4.90104	-3.79219	2.02346	1.42739	-0.491994	-1.70965	-1.2922	-0.298679	1.49274	-0.556598	5.17498	-3.19644	2.12683	1.25743	-1.54965	-1.7436	-1.10585	-0.242306	2.23007	-0.725355	5.20645	-3.23588	1.32292	1.76327	-1.402	-1.13178	-0.878625	-0.804661	1.41943	-1.12719	4.6806	-3.69426	2.03989	0.585534	-1.71521	-1.65906	-2.21571	-0.380305	0.306938	-1.19113	4.75022	-3.8933	2.09334	-0.0410459	-4.686746e+01	3.885154e+01	-8.015918e+00
