iter	M_lnPC_duod(1)	M_lnFu_duod(1)	M_lnFu_colon(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKc2p(1)	V_lnPC_duod(1)	V_lnFu_duod(1)	V_lnFu_colon(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKc2p(1)	Ve_lnC_central(1)	lnPC_duod(1.1)	lnFu_duod(1.1)	lnFu_colon(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKc2p(1.1)	lnPC_duod(1.1.1)	lnFu_duod(1.1.1)	lnFu_colon(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKc2p(1.1.1)	lnPC_duod(1.1.2)	lnFu_duod(1.1.2)	lnFu_colon(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKc2p(1.1.2)	lnPC_duod(1.1.3)	lnFu_duod(1.1.3)	lnFu_colon(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKc2p(1.1.3)	lnPC_duod(1.1.4)	lnFu_duod(1.1.4)	lnFu_colon(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKc2p(1.1.4)	lnPC_duod(1.1.5)	lnFu_duod(1.1.5)	lnFu_colon(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKc2p(1.1.5)	lnPC_duod(1.1.6)	lnFu_duod(1.1.6)	lnFu_colon(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKc2p(1.1.6)	lnPC_duod(1.2)	lnFu_duod(1.2)	lnFu_colon(1.2)	lnV_central(1.2)	lnVmax_vitro(1.2)	lnKm_vitro(1.2)	lnKc2p(1.2)	lnPC_duod(1.2.1)	lnFu_duod(1.2.1)	lnFu_colon(1.2.1)	lnV_central(1.2.1)	lnVmax_vitro(1.2.1)	lnKm_vitro(1.2.1)	lnKc2p(1.2.1)	lnPC_duod(1.2.2)	lnFu_duod(1.2.2)	lnFu_colon(1.2.2)	lnV_central(1.2.2)	lnVmax_vitro(1.2.2)	lnKm_vitro(1.2.2)	lnKc2p(1.2.2)	lnPC_duod(1.2.3)	lnFu_duod(1.2.3)	lnFu_colon(1.2.3)	lnV_central(1.2.3)	lnVmax_vitro(1.2.3)	lnKm_vitro(1.2.3)	lnKc2p(1.2.3)	lnPC_duod(1.2.4)	lnFu_duod(1.2.4)	lnFu_colon(1.2.4)	lnV_central(1.2.4)	lnVmax_vitro(1.2.4)	lnKm_vitro(1.2.4)	lnKc2p(1.2.4)	lnPC_duod(1.2.5)	lnFu_duod(1.2.5)	lnFu_colon(1.2.5)	lnV_central(1.2.5)	lnVmax_vitro(1.2.5)	lnKm_vitro(1.2.5)	lnKc2p(1.2.5)	lnPC_duod(1.2.6)	lnFu_duod(1.2.6)	lnFu_colon(1.2.6)	lnV_central(1.2.6)	lnVmax_vitro(1.2.6)	lnKm_vitro(1.2.6)	lnKc2p(1.2.6)	LnPrior	LnData	LnPosterior
41400	0.638776	-2.80423	-4.50139	-0.322335	0.621331	5.92829	1.60684	0.278848	0.236097	0.11893	0.137126	0.238154	0.0688393	0.124267	0.499925	0.34028	-2.55036	-4.91481	-0.46859	0.818078	6.05894	1.59624	0.374888	-1.1051	-5.23221	-0.663628	0.629476	6.00251	1.36874	0.250912	-1.68397	-4.57847	-0.204647	1.1698	5.72562	1.58733	0.40889	-2.46372	-4.79456	-0.84443	0.181017	6.17829	1.59214	0.493909	-2.71254	-5.20324	-0.739014	1.19107	5.86911	1.57164	0.679913	-3.60533	-4.82423	-0.859928	0.828354	6.07537	1.40706	0.900326	-2.36223	-5.01227	-0.48908	0.673449	6.10945	1.56176	0.884941	-2.5813	-4.29917	-0.930305	1.02293	6.04282	1.15017	0.92098	-2.72998	-4.25453	-0.719311	2.02644	5.99552	1.33152	0.305995	-2.96488	-4.30092	-0.985119	0.635986	6.10772	1.41638	0.575021	-2.03626	-4.10751	-1.38677	1.49294	5.86194	0.72689	1.65684	-2.56187	-4.18625	-1.52387	0.896122	6.04036	0.981311	1.55486	-3.16417	-4.77128	-1.52752	0.695883	6.06462	0.550549	0.940464	-2.39627	-4.28495	-1.15866	1.13132	6.06583	1.2606	-2.397798e+01	-1.082806e+04	-1.085204e+04
41500	0.534289	-2.40788	-5.3863	-0.591652	1.63434	5.50854	0.899182	1.1759	0.0707187	0.0798455	0.214954	0.0670524	0.109276	0.0908693	0.499972	0.220708	-2.53614	-4.59711	-1.29865	1.39726	5.86469	0.910364	0.80088	-2.83862	-4.54771	-1.05593	0.881793	6.05841	1.11732	0.866057	-2.63611	-4.31376	-0.552976	1.68787	6.28408	0.52298	0.658494	-2.28744	-4.9895	-0.310001	1.02869	5.57931	1.33803	1.28201	-2.81921	-4.53492	-1.49486	1.24059	6.06362	0.905262	0.0876555	-2.31026	-4.71751	-0.966092	1.34941	5.78429	1.06845	0.188451	-2.33559	-4.30065	-0.604657	0.836972	6.0876	1.24965	0.279319	-2.67676	-5.23353	-1.26485	1.71891	5.42354	0.539733	1.52934	-2.63311	-5.22082	-2.13641	1.7786	5.46939	0.494032	0.426912	-2.35618	-4.89687	-1.98621	1.64642	5.58877	0.569598	1.19556	-2.75807	-5.49896	-0.17813	1.65113	5.37035	0.777314	1.02483	-2.84531	-4.79413	-2.04013	1.29701	5.641	-0.275472	0.838878	-3.06396	-5.26523	-0.804222	1.66188	5.59934	0.614053	0.41934	-2.62349	-5.25623	-0.858839	2.08129	5.53624	0.514407	-3.410728e+01	-1.082706e+04	-1.086117e+04
41600	0.180002	-0.333009	-5.58123	-1.75815	1.94009	6.00761	0.151425	0.0712999	0.28464	0.117115	0.185438	0.220697	0.338798	0.227526	0.49999	0.286273	-0.0345348	-5.9469	-1.70945	1.74623	5.35538	0.480865	0.489231	-0.0862268	-5.6613	-1.99558	2.04038	5.38557	-0.174029	0.451925	-0.471345	-5.59808	-2.03591	2.21537	5.65826	0.633419	0.340924	-0.557969	-5.26492	-1.521	1.31137	5.34986	0.790429	0.401348	-0.270143	-5.46988	-1.70634	1.95882	5.72738	0.683012	0.313233	-0.921087	-5.8021	-1.30849	1.99858	6.19186	-0.0774835	0.0829021	-0.585921	-5.90215	-1.25064	1.18507	5.35364	0.283331	0.372208	-0.466044	-5.70176	-2.09182	1.77086	6.43407	0.143776	0.0254927	-0.609117	-5.80936	-2.0336	1.47014	5.61312	-0.379245	0.00934405	-0.251115	-6.03922	-2.29978	1.92481	5.85135	0.554087	0.157453	-1.67771	-6.30779	-1.73671	1.81593	6.01799	0.272407	0.143683	-1.14682	-5.51719	-2.24362	1.32015	6.64469	-0.32488	0.629821	-1.13613	-5.62322	-2.08039	2.23271	6.21081	0.683303	0.752523	-0.217886	-4.9352	-1.25958	2.20588	5.98962	-0.00455605	-2.737908e+01	-1.082667e+04	-1.085405e+04
41700	2.15935	-1.24405	-6.16675	-1.9011	1.11726	6.62773	0.47064	0.443381	0.805662	0.0880006	0.336659	0.339594	0.155599	0.0571363	0.499935	1.99458	-1.28047	-5.59915	-1.4111	1.91057	5.60577	0.861347	1.96431	-3.01191	-5.86736	-1.5347	2.2976	5.93399	0.777209	1.46903	-0.794105	-4.77454	-2.05584	1.14552	5.92964	0.922258	1.93929	-0.99338	-5.54847	-1.58024	2.09115	6.11143	0.550358	1.20118	-0.958684	-5.77562	-1.04565	2.07224	5.56139	0.84991	2.28556	-2.05757	-5.29374	-0.757911	0.949047	5.56219	0.819299	1.41744	-0.219393	-5.77672	-1.69592	2.21613	5.75187	0.741213	1.21191	-1.59197	-5.91716	-1.80126	0.808656	 6.46	0.645613	1.00742	-1.72175	-5.38821	-1.34657	0.260875	6.44499	0.823773	1.94207	-1.42527	-6.11173	-1.00773	1.20479	6.61454	0.640522	1.39632	-0.593246	-5.83707	-1.29863	-0.178067	6.52454	0.638861	1.1658	-1.89497	-5.48473	-0.746765	1.41274	6.0869	0.610839	0.739436	-1.80509	-5.52064	-1.09989	-0.329098	6.349	0.811718	1.72151	-0.637892	-5.99117	-2.16329	2.02317	5.63927	0.293224	-5.849346e+01	-1.082787e+04	-1.088636e+04
41800	0.00678712	-2.91833	-5.24591	-1.26281	1.39629	6.00619	0.196855	0.253191	0.108604	0.511571	0.188432	1.09341	0.155748	0.208445	0.499969	0.337378	-3.05383	-5.53709	-1.79868	2.22751	6.49149	0.81747	0.447828	-2.88374	-5.69364	-1.38384	1.20559	6.31877	1.18295	0.815636	-3.15962	-6.1981	-2.22685	1.83024	6.37866	0.495758	0.640089	-3.36583	-4.82553	-1.91486	1.82394	6.14867	1.40825	0.746138	-3.15402	-5.42931	-2.14358	1.06496	6.6293	1.2478	0.596756	-3.09398	-5.63444	-1.70658	1.26649	6.13857	0.701234	1.08054	-2.75718	-4.1975	-1.39809	1.727	6.04237	1.08638	0.575127	-3.27963	-5.59903	-1.03895	2.00034	6.12768	0.761005	1.22921	-3.37154	-5.11146	-1.3628	0.379836	6.12056	1.46633	1.2979	-3.78279	-6.13402	-1.70986	0.353584	5.67228	1.13936	0.1987	-3.30019	-6.6804	-0.302768	1.9226	5.87541	0.374355	0.572119	-3.65164	-5.17368	-1.4961	1.57962	6.6438	0.944375	1.88666	-3.05383	-5.43024	-1.10616	1.35007	5.719	0.845637	0.047276	-2.96175	-6.1771	-1.43883	2.27521	6.03219	0.583506	-5.590123e+01	-1.082712e+04	-1.088302e+04
41900	0.0931312	-2.53288	-6.68703	-2.08641	0.0533451	6.66855	0.625813	0.343474	0.0772516	0.595481	0.0601423	0.275337	1.53294	0.208638	0.499942	0.672014	-2.58935	-5.40146	-2.0594	0.0413795	6.31162	0.821107	1.071	-2.314	-4.89147	-2.02395	-0.0601674	5.88311	0.703813	1.7744	-2.75084	-5.37751	-2.27469	0.135935	5.95374	0.427083	0.706875	-2.63009	-5.59846	-2.22856	-0.135783	5.33683	0.770087	0.98608	-2.51636	-3.71764	-1.96378	0.157663	5.89279	1.24457	0.477374	-2.14349	-4.50463	-1.89045	0.442546	6.57927	0.583459	0.794381	-2.64889	-4.80019	-1.79682	-0.656558	5.71968	0.377401	0.141762	-2.38685	-5.97157	-1.99929	-0.204729	6.62243	0.654398	0.431152	-2.58961	-5.29002	-2.10214	0.307241	6.23951	0.0573105	0.107254	-2.46426	-6.30106	-1.84254	-0.545685	5.94643	0.520035	0.623777	-2.8254	-6.51697	-1.77851	-0.601165	6.44403	0.451814	0.0218591	-2.3732	-6.50816	-1.9298	-0.677397	6.10207	0.820045	0.340152	-3.16062	-6.2839	-2.19537	-0.169636	6.0853	0.210489	0.339229	-2.93688	-5.52059	-1.64048	-0.193266	5.96843	0.713372	-4.091687e+01	-1.082770e+04	-1.086861e+04
42000	0.643691	-1.92939	-6.44993	-2.01395	-0.021136	5.3063	0.115696	0.0735852	0.138858	0.244312	0.0710504	0.128732	0.286259	0.359225	0.499933	0.915115	-1.78679	-5.43571	-1.68551	-0.0115752	6.4216	0.00020605	0.970127	-1.71557	-5.21233	-1.39492	0.139721	5.71926	0.538874	0.913038	-1.44368	-5.55308	-1.93377	-0.332748	5.81346	-0.471868	1.19094	-2.24989	-5.03656	-1.06902	-0.0617782	6.34742	0.206747	1.22042	-1.99152	-5.60743	-1.75205	-0.370205	6.07339	0.183375	0.454766	-1.52398	-5.29499	-2.06436	-0.461948	6.19271	-0.141037	1.1949	-1.42095	-4.23397	-1.87643	0.370432	6.58431	-0.290553	0.462759	-1.86945	-6.72708	-1.47494	-0.572813	6.04744	-0.203893	0.742815	-2.57419	-6.47737	-1.82652	-0.723067	5.97744	-0.355244	0.148167	-1.77063	-6.77163	-1.56387	-0.447892	6.36754	-0.0914209	0.217905	-1.80693	-6.55455	-1.48116	-0.654492	6.11871	-0.407421	0.125694	-1.81087	-6.62576	-1.39741	-0.566513	5.36473	0.0426758	0.625442	-1.84787	-6.19932	-1.36888	-0.978482	5.48821	-0.414654	0.301032	-1.49759	-6.53225	-1.71589	-0.990893	5.98139	0.843388	-2.998303e+01	-1.082791e+04	-1.085789e+04
42100	0.729312	-2.18451	-6.89297	-0.208249	-1.75035	5.59129	-0.475508	0.135165	0.53897	0.22401	0.199526	0.150971	0.0639822	0.0849515	0.499968	0.451994	-2.23674	-6.81577	-0.317235	-1.38117	5.48752	-0.403709	0.585924	-2.4912	-6.65835	-0.243055	-1.58768	5.38477	-0.301294	1.05513	-3.1076	-6.87071	-0.48919	-1.17365	5.63264	-0.486618	0.375856	-1.2608	-6.67689	-0.634868	-1.41829	5.46636	-0.485393	0.546139	-1.50611	-6.28563	-0.412549	-0.618711	5.50831	-0.498828	0.472164	-3.01024	-6.46927	-0.48367	-1.72062	5.65096	-0.192645	0.584884	-2.05093	-6.79138	-0.2552	-1.32479	5.42211	-0.513778	0.572489	-2.19542	-6.0964	-0.410063	-1.72331	5.39176	-0.344651	0.440305	-2.74973	-5.85437	-0.378111	-1.74187	5.43865	0.111375	0.589624	-1.45672	-5.79471	-0.0334367	-1.98569	5.41024	-0.116895	0.636776	-2.18354	-6.30741	-0.616266	-1.72735	5.68884	-0.559541	0.748728	-1.32243	-6.11287	-0.550616	-1.73417	5.47941	0.0186586	0.450018	-3.63728	-5.54731	-0.0393972	-1.15475	5.4267	-0.267155	0.583477	-3.02782	-5.90967	-0.747696	-1.76843	5.5909	-0.0975385	-8.316978e+00	-1.082715e+04	-1.083547e+04
42200	0.959961	-2.40926	-6.14594	-0.530762	-1.46247	5.88309	-0.296209	0.0467388	0.15147	0.692205	0.23596	0.170452	0.119877	0.0953277	0.49985	0.958967	-2.66981	-5.73055	-0.702812	-1.3163	5.34308	-0.175959	0.886922	-2.84907	-5.94623	-0.155415	-1.07274	5.46857	-0.331642	0.978324	-2.52354	-6.24009	-0.541335	-0.834498	5.58553	0.0407681	0.607839	-2.65105	-5.81583	-0.393002	-0.926589	5.31074	-0.305905	1.21447	-2.12439	-3.95292	-0.289719	-1.34313	5.85386	0.359091	1.21882	-2.56883	-5.33846	-0.997718	-0.887193	5.69404	0.469668	0.989562	-3.54031	-5.77449	-0.847467	-1.75268	5.58348	0.042639	0.294902	-1.94396	-6.52876	-1.36956	-1.99797	5.8829	-0.585897	0.360357	-1.66371	-6.43248	-0.558962	-1.6283	5.80273	-0.330862	0.150377	-1.54558	-5.08636	-1.84878	-2.24972	5.86246	-0.093295	0.0710834	-1.7297	-5.43888	-0.516842	-2.26105	5.67048	-0.176106	0.101021	-1.76158	-6.55187	-1.38493	-1.26248	6.04555	-0.67592	0.438853	-1.87993	-6.62182	-0.767232	-0.943553	6.37449	0.06735	0.223923	-1.54621	-6.6952	-1.54877	-1.20473	5.31338	-0.619505	-4.171901e+01	-1.082967e+04	-1.087139e+04
42300	0.213373	-2.42022	-5.71512	-1.24492	-1.30535	5.61874	-0.500111	0.0341114	0.524208	0.170086	0.138141	0.196492	0.120813	0.562949	0.499945	0.423245	-2.66963	-5.85434	-1.55405	-1.8214	5.53771	1.18782	0.514114	-2.7938	-6.14139	-1.7515	-2.08887	5.5742	0.617836	0.0650052	-2.46014	-5.65114	-1.89933	-1.68283	5.68525	0.253972	0.518126	-2.11714	-5.7181	-2.06281	-2.20551	5.33381	1.25709	0.474218	-2.92818	-5.60457	-1.90272	-1.2912	5.90489	1.0662	0.255466	-2.02097	-6.69007	-1.68133	-2.03904	5.42749	0.974568	0.702365	-2.17718	-5.95353	-1.16544	-1.34836	5.66264	0.0464617	0.231191	-1.71246	-5.80665	-0.923043	-1.20529	5.58483	-0.141946	0.127885	-1.52041	-6.45612	-0.560044	-1.26976	5.82502	0.703619	0.157373	-2.52063	-6.02784	-0.927247	-1.40549	6.19062	-0.657248	0.230924	-0.863113	-6.68743	-0.726207	-0.878942	5.44709	-0.305688	0.138152	-2.42955	-5.53766	-0.795916	-1.3137	5.67993	-0.219899	0.129051	-1.12503	-5.71024	-0.73702	-1.45551	5.64175	-0.100304	0.336362	-1.60254	-5.36879	-0.535755	-0.941551	6.53466	0.136695	-3.695121e+01	-1.082764e+04	-1.086459e+04
42400	1.63664	-1.16276	-6.40667	-1.96812	-2.00348	5.4306	0.43583	0.303956	0.156244	0.211925	0.110105	0.216793	0.0947369	0.0844044	0.499942	1.92871	-1.59084	-5.43978	-1.39967	-1.2045	5.40817	0.323214	1.99912	-1.3535	-5.85357	-1.81637	-0.823553	5.62432	0.617847	1.62662	-1.55981	-4.91346	-1.357	-1.66988	5.5681	0.429748	1.50989	-1.77289	-5.56412	-1.49522	-1.09143	5.51433	0.530723	1.64395	-1.43237	-5.58598	-1.81049	-0.860967	5.35135	0.107079	1.78325	-1.62241	-5.47519	-0.687033	-1.95604	5.67557	0.371763	2.12459	-1.84062	-5.85434	-1.44028	-1.74828	5.72553	0.845048	1.37993	-1.38734	-6.10166	-1.54079	-1.87508	5.68538	0.052227	0.73656	-1.54623	-6.02751	-2.0996	-1.97137	5.65964	0.140283	1.75501	-1.07685	-6.56115	-1.98393	-2.09003	6.2206	0.163424	1.17336	-1.38821	-5.03833	-1.91447	-1.17917	5.67975	-0.0605925	2.22334	-1.19184	-5.32345	-1.52463	-1.03163	5.43504	-0.169886	2.08719	-1.99324	-5.74344	-1.41506	-1.62609	5.59014	0.418338	1.7608	-1.94485	-5.67953	-0.581234	-1.05323	5.70452	0.23326	-3.656958e+01	-1.082771e+04	-1.086428e+04
42500	1.58685	-2.28421	-6.74533	-0.652627	-1.72524	6.04836	-0.669216	0.12325	0.0548774	0.130467	0.229113	0.114958	0.128811	0.114782	0.499988	1.11809	-1.96707	-6.519	-0.594621	-1.80274	6.25417	-0.0908677	1.50502	-2.05536	-6.42285	-0.591711	-1.92004	6.14211	0.0538866	0.636224	-2.19146	-5.92833	-0.798153	-1.04641	6.61656	-0.0722581	1.4164	-2.0335	-6.17275	-0.569721	-1.95284	5.84184	0.00161662	1.28584	-1.62546	-6.18336	-1.00486	-1.36091	6.58914	0.400535	0.925975	-1.34184	-6.33877	-0.440497	-1.87802	5.88071	-0.503235	0.919403	-2.62448	-6.01091	-0.517954	-1.68466	6.02324	-0.141397	1.30797	-1.81301	-6.82135	-0.854871	-1.93256	5.33749	-0.337955	1.3072	-1.99098	-6.71442	-0.921534	-1.73491	5.41242	-0.242296	1.06284	-1.69588	-6.75084	-1.17381	-1.86552	5.76537	-0.208947	1.43487	-1.59555	-6.49202	-0.252551	-1.93966	5.52197	-0.19286	1.15943	-1.62938	-6.80452	-0.610208	-1.73218	5.32475	-0.537551	1.31798	-1.94434	-6.76136	-0.544318	-2.11964	5.38557	-0.510975	1.04963	-1.80276	-6.56674	-0.984056	-1.97976	5.63443	-0.536437	-7.415230e+00	-1.082672e+04	-1.083414e+04
42600	2.09005	-1.68202	-5.06909	-1.93377	-1.96917	6.06119	0.684979	0.0684298	0.225541	0.33438	0.206673	0.247612	0.125537	0.0911896	0.499973	1.42997	-2.2892	-5.78816	-1.51216	-1.30762	6.22906	0.704726	1.42002	-2.32936	-6.80986	-1.10582	-1.88572	5.56325	0.912339	1.1409	-1.46654	-5.64729	-1.22263	-1.19512	5.95783	0.343148	1.21582	-2.4105	-5.51796	-0.792225	-1.68506	6.36528	0.890122	0.855765	-1.58966	-6.38336	-1.10851	-1.19414	6.08818	0.647195	1.51061	-1.5948	-6.15702	-1.23149	-1.21553	5.82438	0.518431	1.50985	-2.44978	-4.70279	-1.39874	-1.42208	5.82797	0.263711	2.18631	-0.86047	-4.81	-1.76208	-1.40092	6.08495	0.304019	1.64647	-1.03838	-4.39141	-1.98262	-1.57432	5.79102	0.737155	1.97867	-0.0634766	-5.91773	-1.19018	-1.89413	6.26229	0.257058	2.14898	-0.750494	-5.98912	-1.07678	-1.57075	5.93757	0.126814	2.01582	-1.29808	-3.54591	-1.27987	-1.44951	6.6009	-0.149884	1.89136	-1.58395	-5.44571	-1.50595	-1.0003	5.63155	0.0798096	1.74561	-0.417862	-4.74571	-1.30909	-2.07896	5.60927	0.105805	-5.145495e+01	-1.082705e+04	-1.087851e+04
42700	0.966983	-1.88473	-5.88513	-2.24626	-1.18648	5.86169	-0.558086	0.127004	0.0634204	0.0649512	0.106867	0.0737496	0.20429	1.16249	0.499998	0.853026	-1.79849	-5.57719	-2.22493	-1.13358	5.53922	0.430593	0.791492	-1.71399	-4.9903	-1.89628	-1.60501	5.69386	0.272737	0.927638	-1.67184	-5.70814	-1.91852	-0.956047	6.10855	0.393962	1.15248	-1.73507	-5.86869	-2.08629	-0.987195	6.20816	0.361541	1.0981	-1.66192	-5.27343	-2.15237	-1.00472	5.38206	0.0612907	0.86349	-2.15183	-5.32554	-1.95503	-1.47906	5.72871	0.228894	0.814589	-1.89061	-5.52574	-1.70252	-1.01673	5.94835	0.413058	1.46424	-1.91171	-5.40032	-1.60428	-1.51574	6.61272	-0.0733587	2.05516	-1.92178	-4.81857	-2.19999	-1.61869	6.20425	0.033781	1.07298	-2.06444	-5.10516	-1.48305	-1.18213	6.57087	-0.207092	1.53281	-2.04156	-5.45067	-1.69655	-1.91696	6.55742	0.928311	1.85028	-2.00136	-5.65794	-1.3513	-1.17259	6.24177	0.735057	1.53416	-1.88214	-5.45254	-1.50015	-1.5557	6.16924	0.458468	1.30099	-1.8711	-5.1511	-1.58649	-1.7741	6.67739	0.421995	-1.736557e+01	-1.082650e+04	-1.084387e+04
42800	0.726153	-1.19162	-5.69484	-2.06549	-0.199031	5.44847	0.0523244	0.0928602	0.197754	0.290035	0.196423	0.360214	0.144409	0.0988406	0.499848	0.746698	-1.5212	-5.79581	-1.86177	-0.523181	5.82974	0.268949	0.383713	-1.95873	-6.05258	-1.54493	-0.905837	5.72375	0.407779	1.11108	-1.83259	-6.17252	-1.39831	-0.0892397	5.64613	0.47682	0.627583	-1.29056	-6.74209	-1.75862	0.278788	5.29449	0.295852	1.20193	-1.40038	-6.19666	-2.16652	0.311634	5.94994	0.558414	0.551464	-1.66717	-6.04591	-1.6673	0.914281	5.8149	0.289037	0.852987	-1.64968	-6.42192	-2.19927	-0.807579	5.44557	0.576365	0.808	-1.62615	-5.0013	-1.96112	-0.383143	5.64111	-0.0604329	0.574901	-2.08469	-4.4131	-1.92231	-1.16495	5.99215	0.204693	0.685522	-2.19767	-5.05492	-2.19198	-0.386804	5.30826	0.135347	1.018	-1.40118	-4.67905	-1.30387	-1.34785	5.77838	0.187738	0.598591	-1.54652	-4.56474	-1.8818	0.285494	5.31166	-0.268073	0.832236	-1.69496	-5.44858	-1.73836	-0.435671	6.25128	0.00583287	0.406017	-1.43514	-5.35643	-2.18896	-1.56746	5.58624	-0.0728877	-3.352143e+01	-1.082971e+04	-1.086323e+04
42900	0.185659	-2.92084	-6.58271	-2.00665	-2.06264	5.42395	-0.555391	0.105427	0.109478	0.0731091	0.218112	0.153303	0.0880345	0.24948	0.499994	0.148062	-2.12157	-6.43745	-2.25359	-2.24024	5.4494	-0.678037	0.616866	-2.13712	-6.36456	-2.21228	-2.08709	5.62362	-0.475001	0.33828	-2.04672	-6.58239	-1.60923	-2.23382	5.37978	-0.341865	0.368261	-2.10466	-6.1047	-2.00097	-1.74086	5.29772	-0.441015	0.43947	-2.48003	-6.26797	-2.24592	-1.95005	5.33355	0.0715106	0.562756	-2.26609	-6.60902	-2.11309	-2.13078	5.55221	-0.524449	0.193793	-1.80235	-6.68344	-2.04171	-2.1082	5.78226	-0.121713	0.371549	-2.25948	-6.62176	-1.06157	-1.52156	5.66194	-0.62434	0.206453	-2.37562	-6.80433	-0.965082	-1.52121	5.46172	-0.163742	0.548442	-2.25722	-6.58678	-0.567822	-1.33627	6.33508	-0.650483	0.740083	-1.90918	-6.23448	-1.70993	-1.88185	5.50611	-0.573093	0.282108	-2.18087	-6.30833	-1.10871	-1.71188	5.48246	-0.432501	0.853017	-2.23184	-6.5993	-1.51441	-1.53186	5.45605	0.636787	0.756754	-2.06029	-6.86426	-1.26897	-1.08184	5.87889	-0.570133	1.315653e+00	-1.082658e+04	-1.082527e+04
43000	0.267419	-2.79743	-6.51352	-1.2184	-2.21813	6.47204	0.318684	0.106162	0.273096	0.386075	0.194416	0.157301	0.392514	0.159497	0.499947	0.504856	-2.80602	-6.16865	-1.20307	-1.70199	5.90088	0.480012	0.360569	-2.40344	-6.09171	-1.25235	-1.63913	6.57312	-0.123931	0.91888	-2.80689	-5.98137	-1.10494	-2.07117	5.96563	0.132486	0.121046	-3.40213	-6.89458	-1.70365	-1.02139	5.32559	0.935909	0.348002	-2.9969	-6.1922	-0.963683	-1.22163	6.46299	0.765897	0.807842	-2.90019	-6.21779	-1.48564	-2.12123	6.40356	0.194459	0.143234	-2.6078	-5.48774	-1.01264	-2.09089	6.24869	-0.426711	0.584339	-2.51939	-6.5021	-1.21667	-1.83692	5.92732	-0.185741	0.488364	-2.04072	-6.5876	-1.36682	-1.906	6.24593	0.284815	0.0183896	-2.87557	-6.69104	-1.32949	-1.99379	5.75678	0.113639	0.324885	-3.38038	-6.58258	-1.11092	-1.97609	5.94606	-0.343739	1.17052	-1.80306	-6.53043	-1.02182	-2.25236	6.46441	-0.371429	0.573252	-2.88489	-5.85166	-1.10756	-1.88748	5.94135	-0.405756	0.922594	-1.99478	-6.26548	-0.414856	-1.95039	6.66881	-0.183827	-3.974008e+01	-1.082759e+04	-1.086733e+04
43100	0.46203	-2.10513	-6.78515	-0.646951	-1.10119	5.65141	0.495151	0.217348	0.143059	0.0778756	0.0640669	0.113565	1.17255	0.886898	0.499974	0.525918	-2.59983	-6.85956	-0.484441	-1.37328	5.45131	-0.535768	0.121276	-2.1322	-6.54094	-0.974756	-0.976886	6.14975	1.08289	0.529012	-1.9446	-6.73013	-0.446542	-0.924012	5.52858	-0.567198	0.256673	-2.78228	-6.83468	-0.541959	-0.880438	6.17713	0.581469	0.52817	-2.13213	-6.57888	-0.286816	-1.32756	5.3732	-0.0697868	0.687956	-2.2244	-6.56158	-0.339969	-1.89424	5.9812	-0.649505	0.352091	-2.61802	-6.69162	-0.178887	-1.24341	5.5531	1.30547	0.544486	-2.06231	-6.89977	-0.338283	-0.881467	5.4968	0.951978	0.517278	-2.47818	-6.7416	-0.273284	-0.548562	5.44214	0.259515	0.588184	-2.08025	-6.87069	-0.215426	-0.563379	5.43352	0.465741	0.483765	-2.50375	-6.72723	-0.181057	-1.4799	5.75317	0.41354	0.438286	-2.00766	-6.53016	-0.520785	-1.3858	6.35626	1.17583	0.610242	-1.9735	-6.86115	-0.76024	-0.805447	6.24542	0.52318	1.1512	-2.02414	-6.59407	-0.322959	-1.53073	6.44218	0.539223	-2.605520e+01	-1.082701e+04	-1.085307e+04
